Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
LoRaWAN,IoT,31,IOT-Network,IOT-App,2000
IIoT,WSN,8,IOT-Network,IOT-Network,2000
Mutual authentication,RFID,7,IOT-App,IOT-Network,2000
MEC,Internet of Things,8,IOT-App,IOT-App,2000
Fog Computing,IoT,8,EPS-Store,IOT-App,2000
Localization,IoT,21,IOT-Compute,IOT-App,2000
information retrieval,IoT,7,IOT-Compute,IOT-App,2000
Quality of Service,QoS,7,EPS-Load,IOT-App,2000
IoT,CR,8,IOT-App,IOT-App,2000
Blockcipher,AE,7,IOT-App,IOT-App,2000
Constrained device,AE,7,IOT-App,IOT-App,2000
Authentication,AE,7,IOT-App,IOT-App,2000
Compression function,AE,7,IOT-App,IOT-App,2000
DNS,IoT,13,IOT-App,IOT-App,2000
autoconfiguration,IoT,10,IOT-App,IOT-App,2000
device discovery,IoT,10,IOT-App,IOT-App,2000
neighbor discovery,IoT,12,IOT-App,IOT-App,2000
Edge Cloud,IoT,10,IOT-App,IOT-App,2000
Physical layer security,physical layer,12,IOT-App,IOT-App,2000
UDP-based transport protocol,IoT,9,IOT-App,IOT-App,2000
wireless ad-hoc network,IoT,9,IOT-App,IOT-App,2000
performance evaluation,IoT,12,IOT-App,IOT-App,2000
energy efficiency,CH,8,IOT-App,IOT-Network,2000
Energy efficiency,D2D,9,IOT-Network,EPS-Store,2000
Big Data,MTC,8,EPS-Store,IOT-App,2000
Network Coding,MTC,8,IOT-App,IOT-App,2000
Network Function Computation,MTC,8,IOT-App,IOT-App,2000
Machine learning,MTC,8,IOT-App,IOT-App,2000
Automatic test equipment,5G,14,IOT-App,IOT-App,2000
hardware abstraction,5G,14,IOT-App,IOT-App,2000
test executive,5G,14,IOT-App,IOT-App,2000
5G Mobile Networks,5G,14,IOT-App,IOT-App,2000
Sensor motes,IoT,7,IOT-App,IOT-App,2000
Wireless Sensor Network,Internet of Things,11,IOT-Network,IOT-App,2000
Long-throated flume,Wi-Fi,7,IOT-App,IOT-Network,2000
broad-crested weir,Wi-Fi,7,IOT-App,IOT-Network,2000
smart water meter,Wi-Fi,7,IOT-App,IOT-Network,2000
free flow,Wi-Fi,7,IOT-App,IOT-Network,2000
submerged flow,Wi-Fi,7,IOT-App,IOT-Network,2000
modular limit,Wi-Fi,7,IOT-App,IOT-Network,2000
open-channel flows,Wi-Fi,7,IOT-App,IOT-Network,2000
telemetry,Wi-Fi,7,IOT-App,IOT-Network,2000
hydrometry,Wi-Fi,7,IOT-App,IOT-Network,2000
Performance evaluation,IoT,8,IOT-App,IOT-App,2000
heuristic,IoT,10,IOT-App,IOT-App,2000
IoT,indoor air quality,9,IOT-App,IOT-App,2000
Internet of Things,genetic algorithm,10,IOT-App,EPS-Store,2000
M2M,ACB,7,EPS-Store,IOT-App,2000
DDS,IoT,12,IOT-App,IOT-App,2000
IoT,CPSs,7,IOT-App,IOT-App,2000
Internet of Things,CPSs,9,IOT-App,IOT-App,2000
5G network,5G,26,IOT-App,IOT-App,2000
clustering,IoT,11,IOT-App,IOT-App,2000
MIMO,IoT,8,IOT-App,IOT-App,2000
IoT,intrusion detection system,12,IOT-App,IOT-App,2000
cryptography,IoT,16,IOT-App,IOT-App,2000
quality of experience,IoT,12,IOT-App,IOT-App,2000
Solution Specific Gateway,IoT,10,IOT-App,IOT-App,2000
IoT gateway,IoT,27,IOT-App,IOT-App,2000
Routing,IoT,10,IOT-App,IOT-App,2000
Throughput,IoT,18,IOT-App,IOT-App,2000
Delay,IoT,17,IOT-App,IOT-App,2000
iFogSim,IoT,12,IOT-App,IOT-App,2000
integrity,IoT,9,IOT-App,IOT-App,2000
reliability,IoT,16,IOT-App,IOT-App,2000
Game theory,IoT,19,IOT-App,IOT-App,2000
Group key exchange,GPAKE,8,IOT-App,IOT-App,2000
password,GPAKE,8,IOT-App,IOT-App,2000
security,GPAKE,8,EPS-Source,IOT-App,2000
the physical layer,GPAKE,8,IOT-App,IOT-App,2000
higher layers,GPAKE,8,IOT-App,IOT-App,2000
e-Health,CRIP,12,IOT-App,IOT-App,2000
pervasive healthcare,CRIP,12,IOT-App,IOT-App,2000
telemedicine,CRIP,12,IOT-App,IOT-App,2000
ambient assisted living,CRIP,12,IOT-App,IOT-App,2000
telecare,CRIP,12,IOT-App,IOT-App,2000
sensors,CRIP,12,EPS-Store,IOT-App,2000
internet of things,CRIP,12,EPS-Store,IOT-App,2000
health devices,CRIP,12,IOT-App,IOT-App,2000
open source,CRIP,12,IOT-App,IOT-App,2000
IEEE 11073,CRIP,12,IOT-App,IOT-App,2000
edge computing,IoT,107,IOT-App,IOT-App,2000
risk,IoT,10,IOT-App,IOT-App,2000
feature-based model,IoT,10,IOT-App,IOT-App,2000
RSSI,Internet of Things,12,IOT-App,IOT-App,2000
emerging sensor networks,IoT,8,IOT-App,IOT-App,2000
sequential test,IoT,8,IOT-App,IOT-App,2000
node clone attacks,IoT,8,IOT-App,IOT-App,2000
mobility-assisted,IoT,8,IOT-App,IOT-App,2000
topology control,IoT,10,IOT-App,IOT-App,2000
WPT,RF,11,IOT-App,EPS-Load,2000
WSNs,WSN,10,IOT-App,IOT-Network,2000
Mobility management,mobility management,9,IOT-App,IOT-App,2000
CoAP,mobility management,9,EPS-Store,IOT-App,2000
Countermeasures,IoT,8,IOT-App,IOT-App,2000
Distributed computing,IoT,18,IOT-App,IOT-App,2000
Wireless communication,IoT,31,IOT-App,IOT-App,2000
Perception layer,IoT,12,IOT-App,IOT-App,2000
5G cellular networks,5G,10,IOT-App,IOT-App,2000
heterogeneous networks,5G,10,IOT-App,IOT-App,2000
millimeter wave,mmWave,9,IOT-App,IOT-App,2000
Connectivity,JCR,8,IOT-App,IOT-App,2000
dynamic clustering,JCR,8,IOT-App,IOT-App,2000
energy efficiency,JCR,8,IOT-App,IOT-App,2000
gradient routing,JCR,8,IOT-App,IOT-App,2000
IoT,JCR,8,IOT-App,IOT-App,2000
Internet of Things,JCR,8,IOT-App,IOT-App,2000
WSNs,JCR,8,IOT-App,IOT-App,2000
large-scale wireless sensor networks,JCR,8,IOT-App,IOT-App,2000
Autonomous and automated sensing and control systems,DRAGON,9,IOT-App,IOT-App,2000
cyber-physical systems,DRAGON,9,EPS-Source,IOT-App,2000
distributed query processing,DRAGON,9,IOT-App,IOT-App,2000
distributed storage,DRAGON,9,IOT-App,IOT-App,2000
routing algorithm,DRAGON,9,IOT-App,IOT-App,2000
wireless sensor networks,DRAGON,9,IOT-App,IOT-App,2000
sensing,IoT,10,IOT-App,IOT-App,2000
Device-to-Device communications,IoT,8,IOT-App,IOT-App,2000
power control,IoT,12,IOT-App,IOT-App,2000
small data transmission,IoT,8,IOT-App,IOT-App,2000
simultaneous wireless information and power transfer,RF,13,IOT-App,EPS-Load,2000
cyber physical systems,IoT,8,IOT-App,IOT-App,2000
u-Disaster,P2P,15,IOT-App,IOT-App,2000
Peer to peer,P2P,15,IOT-App,IOT-App,2000
P2P cloud network,P2P,15,IOT-App,IOT-App,2000
Disaster situations,P2P,15,IOT-App,IOT-App,2000
Disaster Index,P2P,15,IOT-App,IOT-App,2000
Land Safety,P2P,15,IOT-App,IOT-App,2000
Machine-to-machine,M2M,14,IOT-App,EPS-Store,2000
4G,M2M,12,IOT-App,EPS-Store,2000
3rd Generation partnership project,M2M,12,IOT-App,EPS-Store,2000
Long-term-evolution-advanced,M2M,12,IOT-App,EPS-Store,2000
Latency,BLE,12,IOT-Network,EPS-Store,2000
Discovery,BLE,12,IOT-App,EPS-Store,2000
Energy,BLE,12,EPS-Load,EPS-Store,2000
Data management,IoT,7,IOT-App,IOT-App,2000
data privacy,IoT,16,IOT-App,IOT-App,2000
data integrity,IoT,14,IOT-App,IOT-App,2000
Low latency,LL,8,IOT-App,IOT-App,2000
IEEE 802.15.4e,LL,8,IOT-App,IOT-App,2000
LLDN,LL,8,IOT-App,IOT-App,2000
nodes mobility,LL,8,IOT-App,IOT-App,2000
Markov chain,LL,8,IOT-App,IOT-App,2000
multihop,LL,8,IOT-App,IOT-App,2000
Data Analytic Platforms,IoT,10,IOT-App,IOT-App,2000
WSN-based IoT,IoT,10,IOT-App,IOT-App,2000
RFID-based IoT,IoT,10,IOT-App,IOT-App,2000
IP-based IoT,IoT,10,IOT-App,IOT-App,2000
confidentiality,IoT,7,IOT-App,IOT-App,2000
Edge Computing,IoT,87,IOT-App,IOT-App,2000
case study,IoT,9,IOT-App,IOT-App,2000
Internet of Thing,IoT,38,IOT-App,IOT-App,2000
IEEE WAVE,EVs,8,IOT-App,EPS-Source,2000
Communication standards,EVs,8,IOT-App,EPS-Source,2000
Scheduling Algorithm,EVs,8,IOT-App,EPS-Source,2000
Integration,EVs,8,EPS-Store,EPS-Source,2000
cyber security,IoT,32,IOT-App,IOT-App,2000
IoT,V2X,8,IOT-App,IOT-App,2000
Trust Management,IoT,7,IOT-App,IOT-App,2000
talking signage,RF,8,IOT-App,EPS-Load,2000
visually challenged,RF,8,IOT-App,EPS-Load,2000
Bluetooth,RF,8,IOT-App,EPS-Load,2000
wearable RF module,RF,8,IOT-App,EPS-Load,2000
ultrasonic range finder,RF,8,IOT-App,EPS-Load,2000
electronic escort,RF,8,IOT-App,EPS-Load,2000
Dynamic Group Members,IoT,12,IOT-App,IOT-App,2000
Lightweight Authentication,IoT,14,IOT-App,IOT-App,2000
Cellular Network,IoT,16,IOT-App,IOT-App,2000
cyber security vulnerabilities,IoT,8,IOT-App,IOT-App,2000
sensor data aggregation,M2M,12,IOT-App,EPS-Store,2000
in memory processing,M2M,12,IOT-App,EPS-Store,2000
IoT (the Internet of Things),M2M,12,IOT-App,EPS-Store,2000
Sensor discovery,IoT,28,IOT-App,IOT-App,2000
Sensor integration,IoT,28,IOT-App,IOT-App,2000
Real-time data analysis,IoT,28,IOT-App,IOT-App,2000
Cloud computing,loT,12,IOT-App,IOT-Network,2000
vehicular network,Internet of Vehicles,8,IOT-App,IOT-App,2000
Human behavior,IoT,9,IOT-App,IOT-App,2000
Wearable sensors,IoT,20,IOT-App,IOT-App,2000
Quality,IoT,9,IOT-App,IOT-App,2000
Prototype,IoT,12,IOT-App,IOT-App,2000
Web service,QoS,10,IOT-App,IOT-App,2000
Web service composition,QoS,10,IOT-App,IOT-App,2000
Quality of service,QoS,16,IOT-App,IOT-App,2000
Secure clustering,VCPS,8,IOT-App,IOT-App,2000
VANETs,VCPS,8,IOT-App,IOT-App,2000
Vehicular cloud,VCPS,8,IOT-App,IOT-App,2000
Trustworthiness,VCPS,8,IOT-App,IOT-App,2000
Vehicular cyber-physical systems,VCPS,8,IOT-App,IOT-App,2000
Trust computation,VCPS,8,IOT-App,IOT-App,2000
IoT,mHealth,12,IOT-App,IOT-App,2000
Software Defined Network,IoT,8,IOT-App,IOT-App,2000
Access Control,IoT,26,IOT-App,IOT-App,2000
Docker,IoT,8,IOT-App,IOT-App,2000
Kubernetes,IoT,16,IOT-App,IOT-App,2000
coordination,CoT,8,IOT-App,IOT-App,2000
cloud of things,CoT,8,IOT-App,IOT-App,2000
fault tolerance,CoT,8,IOT-App,IOT-App,2000
heterogeneous systems,CoT,8,IOT-App,IOT-App,2000
programming language,CoT,8,IOT-App,IOT-App,2000
threat model,IoT,12,IOT-App,IOT-App,2000
attack vector,IoT,10,IOT-App,IOT-App,2000
smart infrastructures,IoT,10,IOT-App,IOT-App,2000
fog computing,IoT,89,IOT-App,IOT-App,2000
cloud platform,IoT,21,IOT-App,IOT-App,2000
mobile devices,IoT,8,IOT-App,IOT-App,2000
IoT networks,IoT,7,IOT-Network,IOT-App,2000
adaptive,IoT,7,IOT-App,IOT-App,2000
Cloud of Things,IoT,8,IOT-App,IOT-App,2000
Software Defined Networking,IoT,17,IOT-App,IOT-App,2000
Smart cities,Wi-Fi,7,IOT-App,IOT-Network,2000
Image processing,Wi-Fi,7,IOT-App,IOT-Network,2000
Smart parking,Wi-Fi,7,IOT-App,IOT-Network,2000
Incremental algorithm,Wi-Fi,7,IOT-App,IOT-Network,2000
Fog networking,IoT,11,IOT-App,IOT-App,2000
ECG,IoT,12,IOT-App,IOT-App,2000
Node-RED,IoT,14,IOT-App,IOT-App,2000
Security framework,IoT,11,IOT-App,IOT-App,2000
eHealth,IoT,8,IOT-App,IOT-App,2000
advanced interaction,IoT,8,IOT-App,IOT-App,2000
digital factory,IoT,8,IOT-App,IOT-App,2000
factory of the future,IoT,18,IOT-App,IOT-App,2000
human-centred production,IoT,8,IOT-App,IOT-App,2000
training systems,IoT,8,IOT-App,IOT-App,2000
security and privacy,IoT,11,IOT-App,IOT-App,2000
Vulnerability Assessment,IoT,7,IOT-App,IOT-App,2000
Context modeling,IoT,7,IOT-App,IOT-App,2000
Context-aware system,IoT,11,IOT-App,IOT-App,2000
OGC SensorThings API,IoT,15,IOT-App,IOT-App,2000
network virtualization,IoT,15,IOT-App,IOT-App,2000
virtual network embedding,IoT,11,IOT-App,IOT-App,2000
MAC,IoT,15,IOT-App,IOT-App,2000
Industrial Internet of Things,Internet of Things,16,IOT-App,IOT-App,2000
Mobile sink,IoT,12,IOT-App,IOT-App,2000
Data aggregation,IoT,7,IOT-App,IOT-App,2000
Raspberry Pi,IoT,30,IOT-App,IOT-App,2000
Smart objects,IoT,11,IOT-App,IOT-App,2000
IoT ecosystem,IoT,20,IOT-App,IOT-App,2000
Performance,IoT,10,IOT-App,IOT-App,2000
Virtual reality,virtual reality,8,IOT-App,IOT-App,2000
Sensor fusion,IoT,9,IOT-App,IOT-App,2000
Education,IoT,7,IOT-App,IOT-App,2000
Data privacy,IoT,32,IOT-App,IOT-App,2000
data collection,IoT,20,IOT-App,IOT-App,2000
UAV,IoT,10,IOT-App,IOT-App,2000
multi-modal sensing,IoT,8,IOT-App,IOT-App,2000
Mobile Edge Computing,IoT,16,IOT-App,IOT-App,2000
certification,IoT,7,IOT-App,IOT-App,2000
model based testing,IoT,7,IOT-App,IOT-App,2000
Arduino,IoT,22,IOT-App,IOT-App,2000
Anonymity,IoT,15,IOT-App,IOT-App,2000
active shooter,IoT,8,IOT-App,IOT-App,2000
emergency management,IoT,8,IOT-App,IOT-App,2000
Interoperable,IoT,9,IOT-App,IOT-App,2000
image processing,IoT,13,IOT-App,IOT-App,2000
Security and Privacy,IoT,12,IOT-App,IOT-App,2000
IoT,industry 4.0,7,IOT-App,IOT-App,2000
IoT Platform,IoT,9,IOT-App,IOT-App,2000
Internet of Things,CNN,8,IOT-App,IOT-App,2000
embedded devices,IoT,10,IOT-App,IOT-App,2000
Smart Healthcare,IoT,12,IOT-App,IOT-App,2000
Simulation,IoT,15,EPS-Store,IOT-App,2000
Cryptography,IoT,16,IOT-App,IOT-App,2000
Big Data Analytics,IoT,7,IOT-App,IOT-App,2000
Visible light communication,IoT,8,IOT-App,IOT-App,2000
Federation,IoT,9,IOT-App,IOT-App,2000
Modeling approach,IoT,9,IOT-App,IOT-App,2000
literature review,IoT,9,IOT-App,IOT-App,2000
preliminary results,IoT,9,IOT-App,IOT-App,2000
IoT-based,IoT,8,EPS-Source,IOT-App,2000
connectivity maintenance,IoT,8,EPS-Source,IOT-App,2000
IoRT,IoT,8,EPS-Source,IOT-App,2000
neural network,IoT,8,EPS-Source,IOT-App,2000
indoor positioning,IoT,12,EPS-Source,IOT-App,2000
location based messaging,IoT,12,EPS-Source,IOT-App,2000
smart buildings,IoT,12,EPS-Source,IOT-App,2000
Smart factory,IoT,8,EPS-Source,IOT-App,2000
IoT healthcare,IoT,8,EPS-Source,IOT-App,2000
IoT logistics,IoT,8,EPS-Source,IOT-App,2000
IoT energy management,IoT,8,EPS-Source,IOT-App,2000
Decision-making,distribution network operator,12,EPS-Source,EPS-Source,2000
Distribution network operator,distribution network operator,12,EPS-Source,EPS-Source,2000
Multi-micro-grid,distribution network operator,12,EPS-Source,EPS-Source,2000
Multi follower bi-level programming,distribution network operator,12,EPS-Source,EPS-Source,2000
Demand response,distribution network operator,12,EPS-Source,EPS-Source,2000
Ancillary service,MG,8,EPS-Source,EPS-Source,2000
Smart meter,PV,16,EPS-Source,EPS-Source,2000
Dynamic tariff,PV,16,EPS-Source,EPS-Source,2000
Mixed-integer non-linear programming,PV,16,EPS-Source,EPS-Source,2000
Net present value analysis,PV,16,EPS-Source,EPS-Source,2000
Microgrids,DG,9,EPS-Grid,EPS-Source,2000
DC bus voltage,DC,12,EPS-Source,EPS-Source,2000
state of charge,power management,7,IOT-Compute,EPS-Load,2000
Controllable load,HEMS,8,EPS-Source,EPS-Source,2000
Demand response,HEMS,8,EPS-Source,EPS-Source,2000
Home energy management system,HEMS,8,EPS-Load,EPS-Source,2000
Smart household,HEMS,8,EPS-Source,EPS-Source,2000
Thermal storage,HEMS,8,EPS-Source,EPS-Source,2000
wind power plants,PV,8,EPS-Source,EPS-Source,2000
DC-DC power convertors,DC,8,EPS-Source,EPS-Source,2000
DC-AC power convertors,DC,8,EPS-Source,EPS-Source,2000
power generation protection,DC,8,EPS-Source,EPS-Source,2000
voltage-source convertors,DC,8,EPS-Source,EPS-Source,2000
multiple photovoltaic-based DC microgrid,DC,8,EPS-Source,EPS-Source,2000
differential current-based fault protection,DC,8,EPS-Source,EPS-Source,2000
adaptive threshold,DC,8,EPS-Source,EPS-Source,2000
fault distance calculation,DC,8,EPS-Source,EPS-Source,2000
multiterminal direct current distribution network,DC,8,EPS-Source,EPS-Source,2000
MTDC distribution network,DC,8,EPS-Source,EPS-Source,2000
low-voltage utility grid,DC,8,EPS-Source,EPS-Source,2000
local distributed generators,DC,8,EPS-Source,EPS-Source,2000
DC-AC voltage-source converters,DC,8,EPS-Source,EPS-Source,2000
photovoltaic generator,DC,8,EPS-Source,EPS-Source,2000
cascaded common DC bus,DC,8,EPS-Source,EPS-Source,2000
AC utility bus integration,DC,8,EPS-Source,EPS-Source,2000
pole-to-pole DC series,DC,8,EPS-Source,EPS-Source,2000
pole-to-ground DC series,DC,8,EPS-Source,EPS-Source,2000
PV-side DC series,DC,8,EPS-Source,EPS-Source,2000
ground arc faults,DC,8,EPS-Source,EPS-Source,2000
DC distribution network hazards,DC,8,EPS-Source,EPS-Source,2000
discrete model differential current solution,DC,8,EPS-Source,EPS-Source,2000
modified cumulative sum average approach,DC,8,EPS-Source,EPS-Source,2000
Matlab environment,DC,8,EPS-Source,EPS-Source,2000
TMS320C6713 digital signal processor,DC,8,EPS-Source,EPS-Source,2000
Natural gas and electric power system,optimal power flow,8,EPS-Source,EPS-Source,2000
Network interdependency,optimal power flow,8,EPS-Source,EPS-Source,2000
Uncertainty,optimal power flow,8,EPS-Source,EPS-Source,2000
Power-to-gas unit,optimal power flow,8,EPS-Source,EPS-Source,2000
nonlinear control systems,DC,8,EPS-Source,EPS-Source,2000
variable structure systems,DC,8,EPS-Source,EPS-Source,2000
destabilising effect mitigation,DC,8,EPS-Source,EPS-Source,2000
constant power load,DC,8,EPS-Source,EPS-Source,2000
island DC microgrid,DC,8,EPS-Source,EPS-Source,2000
nonlinear control scheme,DC,8,EPS-Source,EPS-Source,2000
CPL characteristics,DC,8,EPS-Source,EPS-Source,2000
critical loads,DC,8,EPS-Source,EPS-Source,2000
data centres,DC,8,EPS-Source,EPS-Source,2000
remote villages,DC,8,EPS-Source,EPS-Source,2000
communication stations,DC,8,EPS-Source,EPS-Source,2000
point-of-load converters,DC,8,EPS-Source,EPS-Source,2000
solar photovoltaic,DC,8,IOT-Network,EPS-Source,2000
battery bank interfacing bidirectional converter,DC,8,EPS-Source,EPS-Source,2000
constant current,DC,8,EPS-Source,EPS-Source,2000
constant voltage,DC,8,EPS-Source,EPS-Source,2000
float mode,DC,8,EPS-Source,EPS-Source,2000
battery life enhancement,DC,8,EPS-Source,EPS-Source,2000
operating modes,DC,8,EPS-Source,EPS-Source,2000
system stability,DC,10,EPS-Source,EPS-Source,2000
primary resource,DC,8,EPS-Source,EPS-Source,2000
load demand,DC,8,EPS-Source,EPS-Source,2000
capacity outage probability table,PV,11,EPS-Source,EPS-Source,2000
loss of load expectation,PV,11,EPS-Source,EPS-Source,2000
loss of energy expectation,PV,11,EPS-Source,EPS-Source,2000
CC,PV,11,EPS-Source,EPS-Source,2000
capacity credit,PV,11,EPS-Source,EPS-Source,2000
ELCC,PV,11,EPS-Source,EPS-Source,2000
effective load carrying capability,PV,11,EPS-Source,EPS-Source,2000
Energy Internet,energy Internet system,8,EPS-Source,EPS-Source,2000
Energy micro-grid,energy Internet system,8,EPS-Source,EPS-Source,2000
Solar power station,energy Internet system,8,EPS-Source,EPS-Source,2000
Space Energy Internet,energy Internet system,8,EPS-Source,EPS-Source,2000
Energy Management System,DC,12,EPS-Source,EPS-Source,2000
PV array,DC,7,EPS-Source,EPS-Source,2000
DC transformers,DC,8,EPS-Source,EPS-Source,2000
isolated island,DC,8,EPS-Source,EPS-Source,2000
smooth switch,DC,8,EPS-Source,EPS-Source,2000
short term load forecast,PV,8,EPS-Source,EPS-Source,2000
artificial neural network,PV,8,EPS-Source,EPS-Source,2000
peak load,PV,8,EPS-Source,EPS-Source,2000
nergy storage system,PV,11,EPS-Source,EPS-Source,2000
mixed integer linear programming,PV,22,EPS-Source,EPS-Source,2000
optimization. nergy storage system,PV,11,EPS-Source,EPS-Source,2000
optimization. E,PV,11,EPS-Source,EPS-Source,2000
charging station,EVs,8,EPS-Store,EPS-Source,2000
multi-objective optimization,EVs,8,EPS-Store,EPS-Source,2000
demand response program,EVs,8,EPS-Source,EPS-Source,2000
Distibted Getneration,DG,10,EPS-Source,EPS-Source,2000
Micro grid,DG,10,EPS-Source,EPS-Source,2000
Inverter,DG,10,EPS-Source,EPS-Source,2000
Power quality Conditioner,DG,10,EPS-Source,EPS-Source,2000
Clarks tranformation,DG,10,EPS-Source,EPS-Source,2000
sequence voltages/currents,DG,10,EPS-Source,EPS-Source,2000
Home Microgrid,DC,8,EPS-Source,EPS-Source,2000
Hybrid Photovoltaic system,DC,8,EPS-Source,EPS-Source,2000
Electric vehicles,OLEVs,10,EPS-Grid,EPS-Source,2000
Online electric vehicles,OLEVs,10,EPS-Source,EPS-Source,2000
Wireless power transfer,OLEVs,10,EPS-Source,EPS-Source,2000
Smart grid,OLEVs,10,EPS-Source,EPS-Source,2000
Power schedule,OLEVs,10,EPS-Source,EPS-Source,2000
Game theoretic pricing policy,OLEVs,10,EPS-Source,EPS-Source,2000
Energy Management System,EVs,8,EPS-Source,EPS-Source,2000
V2X,EVs,8,IOT-App,EPS-Source,2000
Renewable Energy,EVs,8,EPS-Source,EPS-Source,2000
LoRaWAN,EVs,8,IOT-Network,EPS-Source,2000
LoRa,EVs,8,IOT-App,EPS-Source,2000
Smart grid,UMI,8,EPS-Source,EPS-Source,2000
Big data,UMI,8,IOT-Network,EPS-Source,2000
Unplanned microgrid islanding,UMI,8,EPS-Source,EPS-Source,2000
Synchrophasor measurement device,UMI,8,EPS-Source,EPS-Source,2000
Ensemble learning,UMI,8,EPS-Source,EPS-Source,2000
Random forest,UMI,8,EPS-Source,EPS-Source,2000
Particle swarm optimization,UMI,8,EPS-Store,EPS-Source,2000
electromagnetic interference,QoS,8,EPS-Source,IOT-App,2000
constant power,PV,7,EPS-Source,EPS-Source,2000
load sharing,PV,7,EPS-Source,EPS-Source,2000
PID,PV,7,EPS-Source,EPS-Source,2000
phase change materials,HVAC,8,EPS-Source,EPS-Source,2000
demand response,HVAC,8,EPS-Source,EPS-Source,2000
energy management system,HVAC,8,EPS-Source,EPS-Source,2000
peak load shifting,HVAC,8,EPS-Source,EPS-Source,2000
heating ventilation and air conditioning,HVAC,8,EPS-Source,EPS-Source,2000
EnergyPlus,HVAC,8,EPS-Source,EPS-Source,2000
AODV,smart meter,10,EPS-Source,EPS-Source,2000
HWMP,smart meter,10,EPS-Source,EPS-Source,2000
Smart Meter Network,smart meter,10,EPS-Source,EPS-Source,2000
Routing Metric,smart meter,10,EPS-Source,EPS-Source,2000
Smart distribution system,DR,7,EPS-Source,EPS-Source,2000
Reliability,DR,7,EPS-Source,EPS-Source,2000
Human factor,DR,7,EPS-Source,EPS-Source,2000
Operation strategy,DR,7,EPS-Load,EPS-Source,2000
Advanced metering infrastructure,DR,7,EPS-Load,EPS-Source,2000
IoT,smart grids,8,IOT-App,EPS-Source,2000
waiting time,EVs,9,EPS-Grid,EPS-Source,2000
Unit Commitment,PHEVs,8,EPS-Grid,EPS-Load,2000
Emission,PHEVs,8,EPS-Source,EPS-Load,2000
Controller design,DC,7,EPS-Grid,EPS-Source,2000
small signal modeling,DC,7,EPS-Grid,EPS-Source,2000
stability analysis,DC,7,IOT-Network,EPS-Source,2000
