Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
Insular power systems,energy storage,6,EPS-Load,EPS-Source,2000
Renewables integration,energy storage,6,EPS-Load,EPS-Source,2000
Vanadium redox battery,energy storage,6,EPS-Load,EPS-Source,2000
Urban energy,RE,7,EPS-Load,EPS-Load,2000
Smart energy,RE,7,EPS-Load,EPS-Load,2000
Renewable energy,RE,7,EPS-Source,EPS-Load,2000
Clean power,RE,7,EPS-Load,EPS-Load,2000
Energy storage,RE,7,EPS-Grid,EPS-Load,2000
Smart grid,RE,7,EPS-Source,EPS-Load,2000
power distribution system,DC,5,EPS-Load,EPS-Source,2000
Renewable distributed generator,MG,6,EPS-Load,EPS-Load,2000
Power supply,MG,6,EPS-Load,EPS-Load,2000
Harmonic compensation,MG,6,EPS-Load,EPS-Load,2000
Grid frequency regulation,MG,6,EPS-Load,EPS-Load,2000
distribution system,PV,16,EPS-Load,EPS-Source,2000
Battery swapping,BSS,6,EPS-Load,EPS-Store,2000
charging strategy,BSS,6,EPS-Load,EPS-Store,2000
direct-current (dc) microgrid,BSS,6,EPS-Load,EPS-Store,2000
PV,BSS,6,EPS-Source,EPS-Store,2000
self-consumption of photovoltaicenergy,BSS,6,EPS-Load,EPS-Store,2000
service availability,BSS,6,EPS-Load,EPS-Store,2000
Adequacy evaluation,PHEVs,8,EPS-Load,EPS-Load,2000
MCS,PHEVs,8,EPS-Load,EPS-Load,2000
Monte Carlo simulation,PHEVs,8,IOT-Percept,EPS-Load,2000
Risk assessment,PHEVs,8,EPS-Load,EPS-Load,2000
Smart grids,PHEVs,8,EPS-Load,EPS-Load,2000
Uncertainty,PHEVs,8,EPS-Source,EPS-Load,2000
Managed charging,PHEVs,8,EPS-Load,EPS-Load,2000
Vehicle-to-grid,PHEVs,8,EPS-Load,EPS-Load,2000
Well-being assessment,PHEVs,8,EPS-Load,EPS-Load,2000
Renewable resource,PHEVs,8,EPS-Load,EPS-Load,2000
DG,PHEVs,8,EPS-Source,EPS-Load,2000
Solar distributed generationunits,PHEVs,8,EPS-Load,EPS-Load,2000
Wind turbine DG units,PHEVs,8,EPS-Load,EPS-Load,2000
Diesel DG units,PHEVs,8,EPS-Load,EPS-Load,2000
CO2 capture,CO2,8,EPS-Load,EPS-Source,2000
Optimization,CO2,8,EPS-Source,EPS-Source,2000
Wind power,CO2,8,EPS-Source,EPS-Source,2000
MG,power management,8,EPS-Load,EPS-Load,2000
state of charge,DC,10,IOT-Network,EPS-Source,2000
Remote islanding detection,PV,6,EPS-Load,EPS-Source,2000
Grid-tied PV system,PV,6,EPS-Load,EPS-Source,2000
FPGA,PV,6,EPS-Store,EPS-Source,2000
Thermal unit commitment,electric vehicle,6,EPS-Load,EPS-Grid,2000
Smart houses,electric vehicle,6,EPS-Load,EPS-Grid,2000
Wind power uncertainty,electric vehicle,6,EPS-Load,EPS-Grid,2000
Battery energy storage,electric vehicle,6,IOT-Network,EPS-Grid,2000
plug-in electric vehicle,DC,25,EPS-Load,EPS-Source,2000
self-consumption,DC,20,EPS-Load,EPS-Source,2000
modeling,DC,20,EPS-Load,EPS-Source,2000
Energetic Macroscopic Representation,DC,20,EPS-Load,EPS-Source,2000
Maximum Control Structure,DC,20,EPS-Load,EPS-Source,2000
Bushing,DP,6,EPS-Load,IOT-App,2000
Aging characteristics,DP,6,EPS-Load,IOT-App,2000
Oil-paper insulation,DP,6,EPS-Load,IOT-App,2000
Thermal aging,DP,6,EPS-Load,IOT-App,2000
voltage control,PV,5,EPS-Source,EPS-Source,2000
distribution grid,PV,5,EPS-Load,EPS-Source,2000
distributed generation,PV,12,EPS-Source,EPS-Source,2000
Smart Energy Systems,Smart Energy System,6,EPS-Load,EPS-Load,2000
100% Renewable energy systems,Smart Energy System,6,EPS-Load,EPS-Load,2000
Energy storage,Smart Energy System,6,EPS-Grid,EPS-Load,2000
Smart grids,Smart Energy System,6,EPS-Load,EPS-Load,2000
Thermal grids,Smart Energy System,6,EPS-Load,EPS-Load,2000
Gas grids,Smart Energy System,6,EPS-Load,EPS-Load,2000
Battery dynamic modeling,MG,6,EPS-Load,EPS-Load,2000
DR,MG,6,EPS-Source,EPS-Load,2000
DiG,MG,6,EPS-Load,EPS-Load,2000
diesel generatorefficiency and emission model,MG,6,EPS-Load,EPS-Load,2000
EWH,MG,6,EPS-Load,EPS-Load,2000
electric water heaterdynamic model,MG,6,EPS-Load,EPS-Load,2000
State estimation,SE,5,EPS-Load,IOT-Percept,2000
Event triggered,SE,5,EPS-Load,IOT-Percept,2000
Tracking,SE,5,EPS-Load,IOT-Percept,2000
Smart grid,SE,5,EPS-Source,IOT-Percept,2000
Renewable energy resources,SE,5,EPS-Load,IOT-Percept,2000
Variable energy resources,SE,5,EPS-Load,IOT-Percept,2000
Computational complexity,SE,5,EPS-Load,IOT-Percept,2000
planning,energy storage,6,EPS-Source,EPS-Source,2000
Battery utilization,energy storage,6,EPS-Load,EPS-Source,2000
Optimal sizing,energy storage,6,EPS-Load,EPS-Source,2000
Autonomy,energy storage,6,EPS-Grid,EPS-Source,2000
Solar integration,energy storage,6,EPS-Load,EPS-Source,2000
Single particle model,energy storage,6,EPS-Load,EPS-Source,2000
Microgrid,SWRO,5,EPS-Source,EPS-Load,2000
Variable operating conditions,SWRO,5,EPS-Load,EPS-Load,2000
Polygeneration,SWRO,5,EPS-Load,EPS-Load,2000
Sea water reverse osmosis desalination,SWRO,5,EPS-Load,EPS-Load,2000
Charging station,ENEA,6,EPS-Store,EPS-Load,2000
Electric vehicle,ENEA,6,EPS-Store,EPS-Load,2000
Energy storage,ENEA,6,EPS-Grid,EPS-Load,2000
ICT,ENEA,6,IOT-Network,EPS-Load,2000
Smart grid,ENEA,6,EPS-Source,EPS-Load,2000
Current control,energy storage,6,EPS-Load,EPS-Source,2000
dc/dc converters,energy storage,6,EPS-Load,EPS-Source,2000
diesel generator,energy storage,6,EPS-Load,EPS-Source,2000
lithium battery,energy storage,8,EPS-Load,EPS-Source,2000
MPPT,energy storage,6,EPS-Store,EPS-Source,2000
maximum power point tracking,energy storage,6,EPS-Load,EPS-Source,2000
photovoltaicpanel,energy storage,6,EPS-Load,EPS-Source,2000
polynomial controller,energy storage,6,EPS-Load,EPS-Source,2000
UCs,energy storage,6,EPS-Load,EPS-Source,2000
ultracapacitors,energy storage,6,EPS-Load,EPS-Source,2000
wind turbine,energy storage,6,EPS-Store,EPS-Source,2000
Demand response exchange,DRX,8,EPS-Load,EPS-Load,2000
Stochastic programming,DRX,8,EPS-Source,EPS-Load,2000
Reserves,DRX,8,EPS-Load,EPS-Load,2000
Power system operation,DRX,8,EPS-Load,EPS-Load,2000
Wind power,DRX,8,EPS-Source,EPS-Load,2000
DR,DRX,8,EPS-Source,EPS-Load,2000
Thermal energy storage,energy storage,17,EPS-Load,EPS-Source,2000
Load shifting,energy storage,10,EPS-Load,EPS-Source,2000
Operation strategy,energy storage,10,EPS-Load,EPS-Source,2000
Batteries,PV,9,IOT-App,EPS-Source,2000
Smart grids,BEMS,6,EPS-Load,EPS-Load,2000
energy management,BEMS,6,EPS-Store,EPS-Load,2000
energy storage,BEMS,6,EPS-Source,EPS-Load,2000
optimization,BEMS,6,EPS-Store,EPS-Load,2000
mathematical programming,BEMS,6,EPS-Load,EPS-Load,2000
electric vehicles,BEMS,6,EPS-Store,EPS-Load,2000
computer and control systems,BEMS,6,EPS-Load,EPS-Load,2000
simulation,BEMS,6,EPS-Load,EPS-Load,2000
CO2 emission,DC,6,EPS-Load,EPS-Source,2000
380 VDC,DC,6,EPS-Load,EPS-Source,2000
Dynamic Rating,OHL,8,EPS-Load,EPS-Load,2000
Thermal,OHL,8,EPS-Load,EPS-Load,2000
Loadability,OHL,8,EPS-Load,EPS-Load,2000
Synchrophasor,OHL,8,EPS-Load,EPS-Load,2000
Smart Network,electric vehicle,6,EPS-Load,EPS-Grid,2000
Priority,electric vehicle,6,EPS-Store,EPS-Grid,2000
Aggregated Modeling,wind farm,5,EPS-Load,IOT-Percept,2000
Dynamic Model,wind farm,5,EPS-Load,IOT-Percept,2000
DIgSILENT,wind farm,5,EPS-Load,IOT-Percept,2000
Fault-ride through,wind farm,5,EPS-Load,IOT-Percept,2000
DFIG WT,wind farm,5,EPS-Load,IOT-Percept,2000
PMSG WT,wind farm,5,EPS-Load,IOT-Percept,2000
modeling,energy storage,5,EPS-Load,EPS-Source,2000
Coordinated control,PV,6,EPS-Load,EPS-Source,2000
energy storage sizing,PV,6,EPS-Load,EPS-Source,2000
high penetration PV,PV,6,EPS-Load,EPS-Source,2000
power distribution,PV,6,EPS-Load,EPS-Source,2000
statistical modeling,PV,6,EPS-Load,EPS-Source,2000
semi-Markov process,PV,6,EPS-Load,EPS-Source,2000
solar intermittency,PV,6,EPS-Load,EPS-Source,2000
solar radiation,PV,6,EPS-Load,EPS-Source,2000
voltage based control,DC,6,EPS-Load,EPS-Source,2000
power balance,DC,6,EPS-Load,EPS-Source,2000
small signal analysis,DC,6,EPS-Load,EPS-Source,2000
nanogrid,DC,6,EPS-Load,EPS-Source,2000
DC power,DC,6,EPS-Load,EPS-Source,2000
LVDC,DC,7,EPS-Load,EPS-Source,2000
Micro Grid,KPIs,6,IOT-Network,EPS-Load,2000
Renewable energy resources,KPIs,6,EPS-Load,EPS-Load,2000
Optimization,KPIs,6,EPS-Source,EPS-Load,2000
Genetic algorithms,KPIs,6,EPS-Store,EPS-Load,2000
Dynamic and static KPIs,KPIs,6,EPS-Load,EPS-Load,2000
static VAR compensator,MG,8,EPS-Load,EPS-Load,2000
voltage regulation,MG,8,EPS-Load,EPS-Load,2000
learning control,MG,8,EPS-Load,EPS-Load,2000
fuzzy control,MG,8,EPS-Grid,EPS-Load,2000
model reference control,MG,8,EPS-Load,EPS-Load,2000
dc distribution system,DC,5,EPS-Load,EPS-Source,2000
dc microgrid,DC,5,IOT-Network,EPS-Source,2000
energy managemant,DC,5,EPS-Load,EPS-Source,2000
bipolar type,DC,5,EPS-Load,EPS-Source,2000
PSCAD/EMTDC,DC,5,EPS-Source,EPS-Source,2000
component,reactive power compensation,6,EPS-Store,EPS-Load,2000
Microgrid,reactive power compensation,6,EPS-Source,EPS-Load,2000
Voltage stability,reactive power compensation,6,EPS-Load,EPS-Load,2000
PSO,reactive power compensation,6,IOT-App,EPS-Load,2000
GA,reactive power compensation,6,IOT-Network,EPS-Load,2000
PV active generator,PV,6,EPS-Load,EPS-Source,2000
stateflow,PV,6,EPS-Load,EPS-Source,2000
energy controller,PV,6,EPS-Load,EPS-Source,2000
load shedding,power management,6,IOT-Compute,EPS-Load,2000
Photovoltaic systems,PV,8,EPS-Load,EPS-Source,2000
scheduling,energy storage,10,EPS-Source,EPS-Source,2000
building DC microgrids,DC,5,EPS-Load,EPS-Source,2000
power-hardware-in-the-loop,DC,5,EPS-Load,EPS-Source,2000
optimization,MG,6,EPS-Store,EPS-Load,2000
DC micro grid,DC,6,EPS-Load,EPS-Source,2000
photovoltaic cells,DC,5,EPS-Load,EPS-Source,2000
Power demand,PV,6,EPS-Load,EPS-Source,2000
Load management,PV,6,EPS-Source,EPS-Source,2000
Renewable energy sources,PV,6,EPS-Load,EPS-Source,2000
load management,PV,5,IOT-App,EPS-Source,2000
microgrid management,PV,5,EPS-Load,EPS-Source,2000
photovoltaic,energy storage system,6,EPS-Source,EPS-Load,2000
control,energy storage system,6,EPS-Store,EPS-Load,2000
Simulink,energy storage system,6,EPS-Source,EPS-Load,2000
smoothing,energy storage system,6,EPS-Load,EPS-Load,2000
short-term load forecasting,TF,6,EPS-Load,EPS-Load,2000
time series,TF,6,EPS-Load,EPS-Load,2000
ARMA,TF,6,EPS-Load,EPS-Load,2000
transfer function,TF,6,EPS-Load,EPS-Load,2000
neural network,TF,6,EPS-Source,EPS-Load,2000
Desegregation of the demand,PV,12,EPS-Load,EPS-Source,2000
Monte Carlo method,PV,12,EPS-Load,EPS-Source,2000
DC power distribution,DC,7,EPS-Load,EPS-Source,2000
Energy conversion,DC,7,EPS-Load,EPS-Source,2000
Power system modeling,DC,7,EPS-Load,EPS-Source,2000
Power system simulation,DC,7,EPS-Load,EPS-Source,2000
LPSP,PV,5,EPS-Load,EPS-Source,2000
decentralized learning,DR,6,EPS-Load,EPS-Source,2000
multi-agent systems,DR,6,EPS-Load,EPS-Source,2000
Battery,BEMS,5,EPS-Store,EPS-Load,2000
diesel generator,BEMS,5,EPS-Load,EPS-Load,2000
energy management system,BEMS,5,EPS-Source,EPS-Load,2000
micro-grid and photovoltaic systems,BEMS,5,EPS-Load,EPS-Load,2000
Renewable energy sources,energy storage,5,EPS-Load,EPS-Source,2000
Cooperation,MGs,8,EPS-Load,IOT-Compute,2000
diversity,MGs,8,EPS-Load,IOT-Compute,2000
online algorithm,MGs,8,IOT-App,IOT-Compute,2000
SG,MGs,8,EPS-Source,IOT-Compute,2000
distributed power generation,secondary frequency,6,IOT-App,EPS-Load,2000
power distribution faults,secondary frequency,6,EPS-Load,EPS-Load,2000
power convertors,secondary frequency,6,EPS-Load,EPS-Load,2000
power generation control,secondary frequency,6,EPS-Load,EPS-Load,2000
reactive power control,secondary frequency,6,EPS-Source,EPS-Load,2000
busbars,secondary frequency,6,EPS-Load,EPS-Load,2000
feedback,secondary frequency,6,EPS-Load,EPS-Load,2000
power supply quality,secondary frequency,6,EPS-Load,EPS-Load,2000
trees (mathematics),secondary frequency,6,EPS-Load,EPS-Load,2000
power generation faults,secondary frequency,6,EPS-Load,EPS-Load,2000
IEEE standards,secondary frequency,6,EPS-Load,EPS-Load,2000
power grids,secondary frequency,6,EPS-Source,EPS-Load,2000
solar cell arrays,secondary frequency,6,EPS-Load,EPS-Load,2000
fault diagnosis,secondary frequency,6,EPS-Load,EPS-Load,2000
fast negative sequence power injection oriented islanding detection technique,secondary frequency,6,EPS-Load,EPS-Load,2000
photovoltaic based voltage source converter control,secondary frequency,6,EPS-Load,EPS-Load,2000
PV based VSC system,secondary frequency,6,EPS-Load,EPS-Load,2000
multiple distributed energy resources-based microgrid,secondary frequency,6,EPS-Load,EPS-Load,2000
positive sequence power voltage loop,secondary frequency,6,EPS-Load,EPS-Load,2000
dc-link capacitor voltage,secondary frequency,6,EPS-Load,EPS-Load,2000
point of common coupling,secondary frequency,6,EPS-Source,EPS-Load,2000
coupling bus reactive power,secondary frequency,6,EPS-Load,EPS-Load,2000
feedback sequence voltage,secondary frequency,6,EPS-Load,EPS-Load,2000
false detection avoidance,secondary frequency,6,EPS-Load,EPS-Load,2000
power quality issues,secondary frequency,6,EPS-Load,EPS-Load,2000
binary tree classifier,secondary frequency,6,EPS-Load,EPS-Load,2000
threshold filter design,secondary frequency,6,EPS-Load,EPS-Load,2000
IEEE UL 1741 standard,secondary frequency,6,EPS-Load,EPS-Load,2000
DC fault current limitation,HVDC,5,EPS-Load,EPS-Source,2000
HVDC fault current analysis,HVDC,5,EPS-Load,EPS-Source,2000
HVDC grid protection,HVDC,5,EPS-Load,EPS-Source,2000
LCC-HVDC,HVDC,5,EPS-Load,EPS-Source,2000
SFCL,HVDC,5,EPS-Source,EPS-Source,2000
Resistive superconducting fault current limiter,HVDC,5,EPS-Load,EPS-Source,2000
VSC-HVDC,HVDC,5,EPS-Load,EPS-Source,2000
Fuzzy logic,FLA,6,EPS-Load,EPS-Load,2000
Wireless sensors,FLA,6,EPS-Load,EPS-Load,2000
Smart grid incentives,FLA,6,EPS-Load,EPS-Load,2000
Load reduction,FLA,6,EPS-Load,EPS-Load,2000
Demand-side management,FLA,6,EPS-Load,EPS-Load,2000
Residential buildings,FLA,6,EPS-Load,EPS-Load,2000
HVAC systems,FLA,6,EPS-Source,EPS-Load,2000
Thermostats,FLA,6,EPS-Load,EPS-Load,2000
AMI,NAN,8,EPS-Load,EPS-Load,2000
Advanced metering infrastructure,NAN,8,EPS-Load,EPS-Load,2000
smart grid,NAN,8,EPS-Source,EPS-Load,2000
Charging stations,DC,12,EPS-Load,EPS-Source,2000
Vehicle to grid,DC,12,EPS-Load,EPS-Source,2000
Electric vehicles,DC,12,EPS-Grid,EPS-Source,2000
Hybrid vehicles,DC,12,EPS-Load,EPS-Source,2000
Bidirectional dc/dc converter,PDCs,5,EPS-Load,EPS-Load,2000
bidirectional grid-tied inverter,PDCs,5,EPS-Load,EPS-Load,2000
dc microgrid,PDCs,5,IOT-Network,EPS-Load,2000
load dc/dc converter,PDCs,5,EPS-Load,EPS-Load,2000
stability,PDCs,5,IOT-Percept,EPS-Load,2000
VSC,PDCs,5,EPS-Load,EPS-Load,2000
voltage-source converter,PDCs,5,EPS-Load,EPS-Load,2000
wave power generator,PDCs,5,EPS-Load,EPS-Load,2000
wind power generator,PDCs,5,EPS-Load,EPS-Load,2000
Aging,DR,9,EPS-Load,EPS-Source,2000
asset utilization,DR,9,EPS-Load,EPS-Source,2000
loss of life,DR,9,EPS-Load,EPS-Source,2000
power distribution,DR,9,EPS-Load,EPS-Source,2000
transformer,DR,9,EPS-Load,EPS-Source,2000
Low-Power Power Line Commnication,PLC,6,EPS-Load,EPS-Load,2000
6LoPLC,PLC,6,EPS-Load,EPS-Load,2000
ZigBee,PLC,6,EPS-Store,EPS-Load,2000
Narrow Band PLC,PLC,6,EPS-Load,EPS-Load,2000
LLN,PLC,6,EPS-Store,EPS-Load,2000
AMI,PLC,6,EPS-Load,EPS-Load,2000
Smart Metering,PLC,6,EPS-Load,EPS-Load,2000
6LoWPAN,PLC,6,EPS-Store,EPS-Load,2000
NAN,PLC,6,EPS-Load,EPS-Load,2000
HAN,PLC,6,IOT-Percept,EPS-Load,2000
Packet Fragmentation,PLC,6,EPS-Load,EPS-Load,2000
Smart grid communications,NAN,5,EPS-Load,EPS-Load,2000
network reliability,NAN,5,EPS-Load,EPS-Load,2000
all-terminal reliability optimization,NAN,5,EPS-Load,EPS-Load,2000
Power Electronic Transformer,DC,5,EPS-Load,EPS-Source,2000
power flow control,DC,5,EPS-Store,EPS-Source,2000
DC bus voltage regulation,DC,5,EPS-Load,EPS-Source,2000
Electric vehicle charging,DC,6,EPS-Load,EPS-Source,2000
Energy storage system,energy storage system,6,EPS-Grid,EPS-Load,2000
droop,energy storage system,6,EPS-Load,EPS-Load,2000
modular battery,energy storage system,6,EPS-Load,EPS-Load,2000
bidirectional dc-dc converter,energy storage system,6,EPS-Load,EPS-Load,2000
Grid-tie Inverter,DC,5,EPS-Load,EPS-Source,2000
Voltage control,DC,5,EPS-Load,EPS-Source,2000
Automatic power control,DC,5,EPS-Load,EPS-Source,2000
Grid-tie Inverter,AC,6,EPS-Load,IOT-Percept,2000
Voltage control,AC,6,EPS-Load,IOT-Percept,2000
Automatic power control,AC,6,EPS-Load,IOT-Percept,2000
Near field WPT,WPT,6,EPS-Load,IOT-App,2000
power line communication,WPT,6,EPS-Grid,IOT-App,2000
optimization,WPT,6,EPS-Store,IOT-App,2000
Power electronics,energy storage,6,EPS-Load,EPS-Source,2000
Transformer,energy storage,6,IOT-Network,EPS-Source,2000
Bidirectional power flow,energy storage,6,EPS-Load,EPS-Source,2000
Reactive power control,energy storage,6,EPS-Load,EPS-Source,2000
Power conditioning,energy storage,6,EPS-Load,EPS-Source,2000
Smart grid,SCADA,6,EPS-Source,IOT-Network,2000
Rician fading,PLC,7,EPS-Load,EPS-Load,2000
energy management system,energy storage,7,EPS-Source,EPS-Source,2000
MicroGrid,SMI,8,EPS-Load,EPS-Load,2000
Smart Metering Infrastructure,SMI,8,EPS-Load,EPS-Load,2000
Smart Meters,SMI,8,EPS-Load,EPS-Load,2000
dynamic prediction,SMI,8,EPS-Load,EPS-Load,2000
Hybrid Passive Optical Network,SMI,8,EPS-Load,EPS-Load,2000
IEC 62351,IEC,6,EPS-Load,EPS-Source,2000
Cascade mitigation,MPC,5,EPS-Load,IOT-Compute,2000
convex relaxation,MPC,5,EPS-Load,IOT-Compute,2000
energy storage,MPC,7,EPS-Source,IOT-Compute,2000
modeling,MPC,5,EPS-Load,IOT-Compute,2000
thermal overloads,MPC,5,EPS-Load,IOT-Compute,2000
IEC 62351,SCADA,5,EPS-Load,IOT-Network,2000
Bump-in-the wire,SCADA,5,EPS-Load,IOT-Network,2000
Authentication,SCADA,5,IOT-App,IOT-Network,2000
Key Management,SCADA,5,EPS-Source,IOT-Network,2000
Energy Management,smart meter,8,EPS-Load,EPS-Source,2000
reliability assessment,IEC,5,EPS-Load,EPS-Source,2000
fault tree analysis,IEC,5,EPS-Load,EPS-Source,2000
Fast power demand response strategy,DR,5,EPS-Load,EPS-Source,2000
security,SMs,6,IOT-App,EPS-Load,2000
LDC (Local distribution company),LDC,6,EPS-Load,EPS-Load,2000
SDC (Smart distribution company),LDC,6,EPS-Load,EPS-Load,2000
Demand response,LDC,6,EPS-Source,EPS-Load,2000
NHP (Nodal hourly pricing),LDC,6,EPS-Load,EPS-Load,2000
Optimal retail pricing,LDC,6,EPS-Load,EPS-Load,2000
Price sensitive consumer,LDC,6,EPS-Load,EPS-Load,2000
smart grid,IoT,7,EPS-Source,IOT-App,2000
demand-side management,smart grids,5,IOT-App,EPS-Source,2000
game theory,smart grids,6,IOT-Compute,EPS-Source,2000
Thermostatically controlled load,DR,5,EPS-Load,EPS-Source,2000
Dynamic set point,DR,5,EPS-Load,EPS-Source,2000
Dynamic programming,DR,5,IOT-App,EPS-Source,2000
Real time pricing,DR,5,EPS-Source,EPS-Source,2000
demand response,DRM,11,EPS-Source,EPS-Load,2000
Smart Grid,CO2,8,EPS-Source,EPS-Source,2000
Active demand control,VIMSEN,8,EPS-Load,EPS-Load,2000
Distributed power generation,VIMSEN,8,EPS-Grid,EPS-Load,2000
Microgrids,VIMSEN,8,EPS-Grid,EPS-Load,2000
Smart grids,VIMSEN,8,EPS-Load,EPS-Load,2000
Energy Management,RAW,5,EPS-Load,EPS-Load,2000
Battery Management,RAW,5,EPS-Load,EPS-Load,2000
Lithium ion Battery,RAW,5,EPS-Load,EPS-Load,2000
Electric Vehicle,RAW,5,EPS-Source,EPS-Load,2000
Photovoltaic,RAW,5,EPS-Grid,EPS-Load,2000
Smart Grid,RAW,5,EPS-Source,EPS-Load,2000
Demand Side Management,RAW,5,EPS-Load,EPS-Load,2000
Peak Shaving,RAW,5,EPS-Load,EPS-Load,2000
Day-ahead Market,RAW,5,EPS-Load,EPS-Load,2000
dynamic pricing,DR,6,EPS-Load,EPS-Source,2000
households,DR,6,EPS-Load,EPS-Source,2000
monetary impact,DR,6,EPS-Load,EPS-Source,2000
simulation,DR,6,EPS-Load,EPS-Source,2000
M2M,RACH,9,EPS-Store,EPS-Load,2000
MTC,RACH,5,IOT-App,EPS-Load,2000
power management,smart meter,10,EPS-Load,EPS-Source,2000
Collector,SMs,5,EPS-Load,EPS-Load,2000
Smart Meters,SMs,5,EPS-Load,EPS-Load,2000
Density,SMs,5,EPS-Load,EPS-Load,2000
Data Avalanche,SMs,5,EPS-Load,EPS-Load,2000
Combined-heat and power,SG,6,EPS-Load,EPS-Source,2000
energy efficiency,SG,6,IOT-App,EPS-Source,2000
energy storage,SG,6,EPS-Source,EPS-Source,2000
microgrids,SG,6,EPS-Source,EPS-Source,2000
power electronics,SG,6,EPS-Load,EPS-Source,2000
Distributed Generation,India,6,EPS-Source,EPS-Grid,2000
Electric Energy Storage,India,6,EPS-Load,EPS-Grid,2000
Cyber security,India,6,EPS-Store,EPS-Grid,2000
Smart Metering,LV,6,EPS-Load,EPS-Load,2000
Slovak Republic,LV,6,EPS-Load,EPS-Load,2000
Pilot project,LV,6,EPS-Load,EPS-Load,2000
AMI,LV,6,EPS-Load,EPS-Load,2000
AMR,LV,6,EPS-Grid,EPS-Load,2000
user inconvenience,DRM,7,EPS-Load,EPS-Load,2000
peak load reduction,DRM,7,EPS-Load,EPS-Load,2000
customer engagement plan,DRM,7,EPS-Load,EPS-Load,2000
EMS,DRM,7,IOT-App,EPS-Load,2000
energy management service,DRM,7,EPS-Load,EPS-Load,2000
implementation,DRM,7,EPS-Load,EPS-Load,2000
Renewable energy sources,EVs,6,EPS-Load,EPS-Source,2000
Battery electric vehicle,BEV,5,EPS-Load,EPS-Load,2000
Vehicle to grid,BEV,5,EPS-Load,EPS-Load,2000
Smart grid,BEV,5,EPS-Source,EPS-Load,2000
Charge scheduling,BEV,5,EPS-Load,EPS-Load,2000
energy storage systems,energy storage,6,EPS-Load,EPS-Source,2000
Photovoltaic,energy storage system,7,EPS-Grid,EPS-Load,2000
DC power flow controller,DC,5,EPS-Load,EPS-Source,2000
DC Micro Grid,DC,7,EPS-Load,EPS-Source,2000
advantages,DC,5,EPS-Load,EPS-Source,2000
challenges,DC,5,EPS-Source,EPS-Source,2000
feasibility,DC,5,EPS-Load,EPS-Source,2000
economical analysis,DC,5,EPS-Load,EPS-Source,2000
ANN,BESS,8,EPS-Load,IOT-Network,2000
Frequency and voltage control,BESS,8,EPS-Load,IOT-Network,2000
Micro-grid,BESS,8,EPS-Grid,IOT-Network,2000
Optimization,BESS,8,EPS-Source,IOT-Network,2000
Different owner,PV,5,EPS-Load,EPS-Source,2000
EV charging station,PV,5,EPS-Load,EPS-Source,2000
PV resource,PV,5,EPS-Load,EPS-Source,2000
profit sharing,PV,5,EPS-Load,EPS-Source,2000
Energy Management,energy storage system,5,EPS-Load,EPS-Load,2000
Battery Management,energy storage system,5,EPS-Load,EPS-Load,2000
Lithium ion Battery,energy storage system,5,EPS-Load,EPS-Load,2000
Electric Vehicle,energy storage system,5,EPS-Source,EPS-Load,2000
Demand Side Management,energy storage system,5,EPS-Load,EPS-Load,2000
