Source Node,Target Node,Pair Count,SNDomain,TNDomain,year
microgrids,power management,4,EPS-Source,EPS-Load,2000
Hybrid Energy,energy storage,4,EPS-Load,EPS-Source,2000
Wind Generator,energy storage,4,EPS-Load,EPS-Source,2000
Islanded Microgrid,energy storage,4,EPS-Load,EPS-Source,2000
Forever Power,energy storage,4,EPS-Load,EPS-Source,2000
Hybrid Energy,MG,4,EPS-Load,EPS-Load,2000
Wind Generator,MG,4,EPS-Load,EPS-Load,2000
Islanded Microgrid,MG,4,EPS-Load,EPS-Load,2000
Forever Power,MG,4,EPS-Load,EPS-Load,2000
utility grid,MG,4,EPS-Load,EPS-Load,2000
micro hydro plant,MG,4,EPS-Load,EPS-Load,2000
electronic load controller,MG,4,EPS-Load,EPS-Load,2000
dynamic droop,MG,4,EPS-Load,EPS-Load,2000
Photo-voltaic,energy storage system,4,IOT-Compute,EPS-Load,2000
Super-capacitor,energy storage system,4,EPS-Load,EPS-Load,2000
State of charge,energy storage system,4,EPS-Source,EPS-Load,2000
Power Intermittency,energy storage system,4,EPS-Load,EPS-Load,2000
Photovoltaic systems,PV,8,EPS-Load,EPS-Source,2000
scheduling,energy storage,10,EPS-Source,EPS-Source,2000
building DC microgrids,DC,5,EPS-Load,EPS-Source,2000
power-hardware-in-the-loop,DC,5,EPS-Load,EPS-Source,2000
Micro grid,MG,4,EPS-Source,EPS-Load,2000
optimization,MG,6,EPS-Source,EPS-Load,2000
model predictive control,MG,4,EPS-Store,EPS-Load,2000
cost & emission reduction,MG,4,EPS-Load,EPS-Load,2000
RnE,MG,4,EPS-Load,EPS-Load,2000
DC micro grid,DC,6,EPS-Load,EPS-Source,2000
photovoltaic cells,DC,5,EPS-Load,EPS-Source,2000
Model Predictive Control,optimal power flow,4,IOT-Network,EPS-Source,2000
Demand Response,optimal power flow,4,EPS-Source,EPS-Source,2000
Renewable Energy Sources,optimal power flow,4,EPS-Source,EPS-Source,2000
Energy Storage System,optimal power flow,4,IOT-Compute,EPS-Source,2000
Smart Grid,optimal power flow,4,EPS-Source,EPS-Source,2000
Energy Management System,PV,4,EPS-Source,EPS-Source,2000
Power Transformer,PV,4,EPS-Load,EPS-Source,2000
Smart Charging,PV,4,EPS-Source,EPS-Source,2000
Vehicle-To-Grid,PV,4,EPS-Load,EPS-Source,2000
Day-Ahead Scheduling,energy storage,4,EPS-Load,EPS-Source,2000
Differential Search Algorithm,energy storage,4,EPS-Load,EPS-Source,2000
Energy Resources Management,energy storage,4,EPS-Load,EPS-Source,2000
PSO,energy storage,4,IOT-App,EPS-Source,2000
office building,energy storage,4,EPS-Load,EPS-Source,2000
Power demand,PV,6,EPS-Load,EPS-Source,2000
Load management,PV,6,EPS-Source,EPS-Source,2000
Renewable energy sources,PV,6,EPS-Load,EPS-Source,2000
load management,PV,5,IOT-App,EPS-Source,2000
microgrid management,PV,5,EPS-Load,EPS-Source,2000
photovoltaic,energy storage system,6,EPS-Source,EPS-Load,2000
control,energy storage system,6,EPS-Store,EPS-Load,2000
Simulink,energy storage system,6,EPS-Source,EPS-Load,2000
smoothing,energy storage system,6,EPS-Load,EPS-Load,2000
short-term load forecasting,TF,6,EPS-Load,EPS-Load,2000
time series,TF,6,EPS-Load,EPS-Load,2000
ARMA,TF,6,EPS-Load,EPS-Load,2000
transfer function,TF,6,EPS-Load,EPS-Load,2000
neural network,TF,6,EPS-Source,EPS-Load,2000
Desegregation of the demand,PV,12,EPS-Load,EPS-Source,2000
Monte Carlo method,PV,12,EPS-Load,EPS-Source,2000
vehicle to grid,electric vehicle,4,EPS-Source,EPS-Source,2000
distributed power sources,electric vehicle,4,EPS-Load,EPS-Source,2000
cooperative scheduling control,electric vehicle,4,EPS-Load,EPS-Source,2000
DC power distribution,DC,7,EPS-Load,EPS-Source,2000
Energy conversion,DC,7,EPS-Load,EPS-Source,2000
Power system modeling,DC,7,EPS-Load,EPS-Source,2000
Power system simulation,DC,7,EPS-Load,EPS-Source,2000
Smart grid,residential microgrid,4,EPS-Source,EPS-Load,2000
LPSP,PV,5,EPS-Load,EPS-Source,2000
Converter circuit,DC,4,EPS-Load,EPS-Source,2000
DC power supply,DC,4,EPS-Source,EPS-Source,2000
Efficiency,DC,4,IOT-Network,EPS-Source,2000
Demand response,cost of energy,4,EPS-Source,IOT-Network,2000
Price elasticity matrix,cost of energy,4,EPS-Load,IOT-Network,2000
Time of use program,cost of energy,4,EPS-Load,IOT-Network,2000
demand side bidding,cost of energy,4,EPS-Load,IOT-Network,2000
pollution cost,cost of energy,4,EPS-Load,IOT-Network,2000
Photovoltaics,PV,4,EPS-Load,EPS-Source,2000
Active power control,PV,4,EPS-Load,EPS-Source,2000
Frequency regulation,PV,4,EPS-Load,EPS-Source,2000
Electric power systems,PV,4,EPS-Load,EPS-Source,2000
Maximum power point estimation,PV,4,EPS-Load,EPS-Source,2000
Synthetic inertia,PV,4,EPS-Load,EPS-Source,2000
Conversion Loss,DC,4,EPS-Load,EPS-Source,2000
DC Appliances,DC,4,EPS-Load,EPS-Source,2000
DC-Bus,DC,4,EPS-Load,EPS-Source,2000
DC Power,DC,4,EPS-Load,EPS-Source,2000
Multi-Storied Buildings,DC,4,EPS-Load,EPS-Source,2000
Solar,DC,4,EPS-Load,EPS-Source,2000
decentralized learning,DR,6,EPS-Load,EPS-Source,2000
multi-agent systems,DR,6,IOT-Network,EPS-Source,2000
Battery,BEMS,5,EPS-Store,EPS-Load,2000
diesel generator,BEMS,5,EPS-Load,EPS-Load,2000
energy management system,BEMS,5,EPS-Source,EPS-Load,2000
micro-grid and photovoltaic systems,BEMS,5,EPS-Load,EPS-Load,2000
recovery,electricity distribution networks,4,EPS-Load,EPS-Load,2000
smart grid,electricity distribution networks,4,EPS-Source,EPS-Load,2000
telecommunication network,electricity distribution networks,4,EPS-Load,EPS-Load,2000
Renewable energy sources,energy storage,5,EPS-Load,EPS-Source,2000
Smart grids,DG,4,EPS-Load,EPS-Source,2000
rural active networks,DG,4,EPS-Load,EPS-Source,2000
inverter phase-shift control,DG,4,EPS-Load,EPS-Source,2000
Smart load,DC,4,EPS-Load,EPS-Source,2000
distributed power systems,DC,4,EPS-Load,EPS-Source,2000
electric springs,DC,4,EPS-Load,EPS-Source,2000
Flywheel energy storage,WDPS,4,EPS-Load,EPS-Source,2000
Wind diesel,WDPS,4,EPS-Load,EPS-Source,2000
Isolated microgrid,WDPS,4,EPS-Load,EPS-Source,2000
Power systems simulation,WDPS,4,EPS-Load,EPS-Source,2000
Energy storage systems,WDPS,4,IOT-Network,EPS-Source,2000
Power quality,WDPS,4,EPS-Source,EPS-Source,2000
emission allocation,VU,4,EPS-Load,IOT-Compute,2000
radial power systems,VU,4,EPS-Load,IOT-Compute,2000
three-phase induction motors,VU,4,EPS-Load,IOT-Compute,2000
voltage unbalance,VU,4,IOT-Compute,IOT-Compute,2000
voltage unbalance attenuation,VU,4,EPS-Load,IOT-Compute,2000
voltage unbalance transfer coefficient,VU,4,EPS-Load,IOT-Compute,2000
Multi-bus microgrid,DG,4,EPS-Load,EPS-Source,2000
Grid-tied converter,DG,4,EPS-Load,EPS-Source,2000
Harmonic compensation control,DG,4,EPS-Load,EPS-Source,2000
Cooperation,MGs,8,EPS-Load,IOT-Compute,2000
diversity,MGs,8,EPS-Load,IOT-Compute,2000
online algorithm,MGs,8,IOT-App,IOT-Compute,2000
SG,MGs,8,EPS-Source,IOT-Compute,2000
distributed power generation,secondary frequency,6,EPS-Load,EPS-Load,2000
power distribution faults,secondary frequency,6,EPS-Load,EPS-Load,2000
power convertors,secondary frequency,6,EPS-Load,EPS-Load,2000
power generation control,secondary frequency,6,EPS-Load,EPS-Load,2000
reactive power control,secondary frequency,6,EPS-Source,EPS-Load,2000
busbars,secondary frequency,6,EPS-Load,EPS-Load,2000
feedback,secondary frequency,6,EPS-Load,EPS-Load,2000
power supply quality,secondary frequency,6,EPS-Load,EPS-Load,2000
trees (mathematics),secondary frequency,6,EPS-Load,EPS-Load,2000
power generation faults,secondary frequency,6,EPS-Load,EPS-Load,2000
IEEE standards,secondary frequency,6,EPS-Load,EPS-Load,2000
power grids,secondary frequency,6,EPS-Source,EPS-Load,2000
solar cell arrays,secondary frequency,6,EPS-Load,EPS-Load,2000
fault diagnosis,secondary frequency,6,EPS-Load,EPS-Load,2000
fast negative sequence power injection oriented islanding detection technique,secondary frequency,6,EPS-Load,EPS-Load,2000
photovoltaic based voltage source converter control,secondary frequency,6,EPS-Load,EPS-Load,2000
PV based VSC system,secondary frequency,6,EPS-Load,EPS-Load,2000
multiple distributed energy resources-based microgrid,secondary frequency,6,EPS-Load,EPS-Load,2000
positive sequence power voltage loop,secondary frequency,6,EPS-Load,EPS-Load,2000
dc-link capacitor voltage,secondary frequency,6,EPS-Load,EPS-Load,2000
point of common coupling,secondary frequency,6,EPS-Source,EPS-Load,2000
coupling bus reactive power,secondary frequency,6,EPS-Load,EPS-Load,2000
feedback sequence voltage,secondary frequency,6,EPS-Load,EPS-Load,2000
false detection avoidance,secondary frequency,6,EPS-Load,EPS-Load,2000
power quality issues,secondary frequency,6,EPS-Load,EPS-Load,2000
binary tree classifier,secondary frequency,6,EPS-Load,EPS-Load,2000
threshold filter design,secondary frequency,6,EPS-Load,EPS-Load,2000
IEEE UL 1741 standard,secondary frequency,6,EPS-Load,EPS-Load,2000
DC fault current limitation,HVDC,5,EPS-Load,EPS-Source,2000
HVDC fault current analysis,HVDC,5,EPS-Load,EPS-Source,2000
HVDC grid protection,HVDC,5,EPS-Load,EPS-Source,2000
LCC-HVDC,HVDC,5,EPS-Load,EPS-Source,2000
SFCL,HVDC,5,EPS-Source,EPS-Source,2000
Resistive superconducting fault current limiter,HVDC,5,EPS-Load,EPS-Source,2000
VSC-HVDC,HVDC,5,EPS-Load,EPS-Source,2000
Online PEV coordination,PEVs,4,EPS-Load,EPS-Grid,2000
GA,PEVs,4,IOT-Network,EPS-Grid,2000
DPSO,PEVs,4,EPS-Load,EPS-Grid,2000
Fuzzy and smart grid,PEVs,4,EPS-Load,EPS-Grid,2000
Power electronic control,VSM,4,EPS-Load,EPS-Load,2000
Small-signal stability,VSM,4,EPS-Load,EPS-Load,2000
Stand-alone operation,VSM,4,EPS-Load,EPS-Load,2000
Virtual synchronous machine,VSM,4,EPS-Load,EPS-Load,2000
Fuzzy logic,HVAC,4,EPS-Load,EPS-Source,2000
Wireless sensors,HVAC,4,EPS-Load,EPS-Source,2000
Smart grid incentives,HVAC,4,EPS-Load,EPS-Source,2000
Load reduction,HVAC,4,EPS-Load,EPS-Source,2000
Demand-side management,HVAC,4,EPS-Load,EPS-Source,2000
Residential buildings,HVAC,4,EPS-Load,EPS-Source,2000
Thermostats,HVAC,4,EPS-Load,EPS-Source,2000
Fuzzy logic,FLA,6,EPS-Load,EPS-Load,2000
Wireless sensors,FLA,6,EPS-Load,EPS-Load,2000
Smart grid incentives,FLA,6,EPS-Load,EPS-Load,2000
Load reduction,FLA,6,EPS-Load,EPS-Load,2000
Demand-side management,FLA,6,EPS-Load,EPS-Load,2000
Residential buildings,FLA,6,EPS-Load,EPS-Load,2000
HVAC systems,FLA,6,EPS-Source,EPS-Load,2000
Thermostats,FLA,6,EPS-Load,EPS-Load,2000
Fuzzy logic,PCT,4,EPS-Load,EPS-Load,2000
Wireless sensors,PCT,4,EPS-Load,EPS-Load,2000
Smart grid incentives,PCT,4,EPS-Load,EPS-Load,2000
Load reduction,PCT,4,EPS-Load,EPS-Load,2000
Demand-side management,PCT,4,EPS-Load,EPS-Load,2000
Residential buildings,PCT,4,EPS-Load,EPS-Load,2000
HVAC systems,PCT,4,EPS-Source,EPS-Load,2000
Thermostats,PCT,4,EPS-Load,EPS-Load,2000
hybrid architecture,power line,4,EPS-Load,EPS-Source,2000
selection combining,power line,4,EPS-Load,EPS-Source,2000
Smart Grid security,power line,4,EPS-Source,EPS-Source,2000
Smart grid,WSN,4,EPS-Source,IOT-Network,2000
Intelligent transport systems,WSN,4,EPS-Load,IOT-Network,2000
Low-energy adaptive clustering,WSN,4,EPS-Load,IOT-Network,2000
VANETs (Vehicle adhoc networks),WSN,4,EPS-Load,IOT-Network,2000
AMI,NAN,8,EPS-Load,EPS-Source,2000
Advanced metering infrastructure,NAN,8,EPS-Source,EPS-Source,2000
CPS,NAN,4,IOT-App,EPS-Source,2000
cyber-physical system,NAN,4,IOT-App,EPS-Source,2000
smart grid,NAN,8,EPS-Source,EPS-Source,2000
Charging stations,DC,12,EPS-Load,EPS-Source,2000
Vehicle to grid,DC,12,EPS-Load,EPS-Source,2000
Electric vehicles,DC,12,EPS-Grid,EPS-Source,2000
Hybrid vehicles,DC,12,EPS-Load,EPS-Source,2000
Bidirectional dc/dc converter,PDCs,5,EPS-Load,EPS-Load,2000
bidirectional grid-tied inverter,PDCs,5,EPS-Load,EPS-Load,2000
dc microgrid,PDCs,5,IOT-Network,EPS-Load,2000
load dc/dc converter,PDCs,5,EPS-Load,EPS-Load,2000
stability,PDCs,5,EPS-Load,EPS-Load,2000
VSC,PDCs,5,EPS-Load,EPS-Load,2000
voltage-source converter,PDCs,5,EPS-Load,EPS-Load,2000
wave power generator,PDCs,5,EPS-Load,EPS-Load,2000
wind power generator,PDCs,5,EPS-Source,EPS-Load,2000
Energy harvester,power line,4,EPS-Load,EPS-Source,2000
magnetic torque,power line,4,EPS-Load,EPS-Source,2000
ME,power line,4,EPS-Load,EPS-Source,2000
magnetoelectric,power line,4,EPS-Load,EPS-Source,2000
self-powered,power line,4,EPS-Load,EPS-Source,2000
sensor network,power line,4,EPS-Store,EPS-Source,2000
Cyber security,SCADA,4,EPS-Load,EPS-Source,2000
Aging,DR,9,EPS-Load,EPS-Source,2000
asset utilization,DR,9,EPS-Load,EPS-Source,2000
loss of life,DR,9,EPS-Load,EPS-Source,2000
power distribution,DR,9,EPS-Load,EPS-Source,2000
transformer,DR,9,EPS-Load,EPS-Source,2000
Modular multilevel cascaded converter,CM,4,EPS-Load,IOT-App,2000
PWM cascaded converter,CM,4,EPS-Load,IOT-App,2000
STATCOM,CM,4,IOT-Percept,IOT-App,2000
Capacitor voltage balancing control,CM,4,EPS-Load,IOT-App,2000
Low-voltage ride-through,CM,4,EPS-Load,IOT-App,2000
DC/DC Converter,DC,4,EPS-Load,EPS-Source,2000
FC,DC,4,EPS-Grid,EPS-Source,2000
Fuel Cell,DC,4,EPS-Source,EPS-Source,2000
HGS,DC,4,EPS-Load,EPS-Source,2000
Hybrid Generation Scheme,DC,4,EPS-Load,EPS-Source,2000
Micro Grid,DC,4,EPS-Load,EPS-Source,2000
Pulse Width Modulated Multi-Level Inverter,DC,4,EPS-Load,EPS-Source,2000
Photo-voltaicArray,DC,4,EPS-Load,EPS-Source,2000
power line communications,power line,4,EPS-Source,EPS-Source,2000
Low-Power Power Line Commnication,PLC,6,EPS-Load,EPS-Load,2000
6LoPLC,PLC,6,EPS-Load,EPS-Load,2000
ZigBee,PLC,6,EPS-Store,EPS-Load,2000
Narrow Band PLC,PLC,6,EPS-Load,EPS-Load,2000
LLN,PLC,6,EPS-Store,EPS-Load,2000
AMI,PLC,6,EPS-Load,EPS-Load,2000
Smart Metering,PLC,6,EPS-Load,EPS-Load,2000
6LoWPAN,PLC,6,EPS-Store,EPS-Load,2000
NAN,PLC,6,EPS-Source,EPS-Load,2000
HAN,PLC,6,IOT-Percept,EPS-Load,2000
Packet Fragmentation,PLC,6,EPS-Load,EPS-Load,2000
Smart grid communications,NAN,5,IOT-Percept,EPS-Source,2000
network reliability,NAN,5,EPS-Load,EPS-Source,2000
all-terminal reliability optimization,NAN,5,EPS-Load,EPS-Source,2000
Lyapunov optimization,PV,4,IOT-App,EPS-Source,2000
controllable load,PV,4,EPS-Source,EPS-Source,2000
online optimization,PV,4,EPS-Load,EPS-Source,2000
household micro-grid,PV,4,EPS-Load,EPS-Source,2000
adaptive DFT,DFT,4,EPS-Load,EPS-Load,2000
variable length of window,DFT,4,EPS-Load,EPS-Load,2000
Aging rate,PHEVs,4,EPS-Load,EPS-Load,2000
Housing Peak Shaving,PHEVs,4,EPS-Load,EPS-Load,2000
Life duration,PHEVs,4,EPS-Load,EPS-Load,2000
Low voltage transformer,PHEVs,4,EPS-Load,EPS-Load,2000
Residential areas,PHEVs,4,EPS-Load,EPS-Load,2000
Vehicle-to-Home,PHEVs,4,EPS-Load,EPS-Load,2000
Distance protection,IEC,4,EPS-Load,EPS-Source,2000
GOOSE,IEC,4,EPS-Load,EPS-Source,2000
POTT,IEC,4,EPS-Load,EPS-Source,2000
real-time digital simulation,IEC,4,EPS-Load,EPS-Source,2000
Smart Meters,power quality,4,EPS-Load,EPS-Source,2000
Wireless Sensor Networks,power quality,4,EPS-Store,EPS-Source,2000
Power Electronic Transformer,DC,5,EPS-Load,EPS-Source,2000
power flow control,DC,5,EPS-Store,EPS-Source,2000
DC bus voltage regulation,DC,5,EPS-Load,EPS-Source,2000
power distribution grid,smart meter,4,EPS-Load,EPS-Source,2000
power saving,smart meter,4,EPS-Load,EPS-Source,2000
two-mode switch,smart meter,4,EPS-Load,EPS-Source,2000
Distributed energy storage device,energy storage,4,EPS-Load,EPS-Source,2000
batteries,energy storage,4,EPS-Grid,EPS-Source,2000
GaN,energy storage,4,IOT-Network,EPS-Source,2000
isolated bidirectional converter,energy storage,4,EPS-Load,EPS-Source,2000
Electric vehicle charging,DC,6,EPS-Load,EPS-Source,2000
Energy storage system,energy storage system,6,EPS-Grid,EPS-Load,2000
droop,energy storage system,6,EPS-Load,EPS-Load,2000
modular battery,energy storage system,6,EPS-Load,EPS-Load,2000
bidirectional dc-dc converter,energy storage system,6,EPS-Load,EPS-Load,2000
Grid-tie Inverter,DC,5,EPS-Load,EPS-Source,2000
Voltage control,DC,5,EPS-Load,EPS-Source,2000
Automatic power control,DC,5,EPS-Load,EPS-Source,2000
Grid-tie Inverter,AC,6,EPS-Load,EPS-Load,2000
Voltage control,AC,6,EPS-Load,EPS-Load,2000
Automatic power control,AC,6,EPS-Load,EPS-Load,2000
Near field WPT,WPT,6,EPS-Load,IOT-App,2000
power line communication,WPT,6,EPS-Grid,IOT-App,2000
optimization,WPT,6,EPS-Source,IOT-App,2000
Microgrid,India,4,EPS-Source,EPS-Grid,2000
Microgrid in India,India,4,EPS-Load,EPS-Grid,2000
Stability of microgrid & utility grid at the time of load sharing,India,4,EPS-Load,EPS-Grid,2000
different modes of Load sharing,India,4,EPS-Load,EPS-Grid,2000
Power electronics,energy storage,6,EPS-Load,EPS-Source,2000
Transformer,energy storage,6,IOT-Network,EPS-Source,2000
Bidirectional power flow,energy storage,6,EPS-Load,EPS-Source,2000
Reactive power control,energy storage,6,EPS-Load,EPS-Source,2000
Power conditioning,energy storage,6,EPS-Load,EPS-Source,2000
Security,SCADA,4,IOT-App,EPS-Source,2000
Smart grid,SCADA,6,EPS-Source,EPS-Source,2000
Network Security,SCADA,4,IOT-App,EPS-Source,2000
Cyber Threats,SCADA,4,EPS-Load,EPS-Source,2000
Rician fading,PLC,7,EPS-Load,EPS-Load,2000
IEEE standards,IEC,4,EPS-Load,EPS-Source,2000
IoT,IEC,4,IOT-App,EPS-Source,2000
Open Source Software,IEC,4,EPS-Load,EPS-Source,2000
Smart City,IEC,4,IOT-Network,EPS-Source,2000
Smart Transportation,IEC,4,EPS-Load,EPS-Source,2000
Impact of EV charger,electric vehicle,4,EPS-Load,EPS-Source,2000
EV charger,electric vehicle,4,EPS-Load,EPS-Source,2000
energy management system,SST,4,EPS-Source,EPS-Load,2000
DC microgrid,SST,4,EPS-Source,EPS-Load,2000
optimization,SST,4,EPS-Source,EPS-Load,2000
storage device,SST,4,EPS-Load,EPS-Load,2000
renewable energy,SST,4,EPS-Source,EPS-Load,2000
distributed system,SST,4,EPS-Load,EPS-Load,2000
energy management system,energy storage,7,EPS-Source,EPS-Source,2000
DC microgrid,energy storage,4,EPS-Source,EPS-Source,2000
storage device,energy storage,4,EPS-Load,EPS-Source,2000
distributed system,energy storage,4,EPS-Load,EPS-Source,2000
Modeling,dc microgrid,4,EPS-Grid,IOT-Network,2000
Parameter Identification,dc microgrid,4,EPS-Load,IOT-Network,2000
Microgrid,dc microgrid,4,EPS-Source,IOT-Network,2000
Source and Load Management,dc microgrid,4,EPS-Load,IOT-Network,2000
LCL filter,AC,4,IOT-Network,EPS-Load,2000
resonance,AC,4,IOT-App,EPS-Load,2000
deadbeat control,AC,4,EPS-Load,EPS-Load,2000
line loss,DC,4,EPS-Load,EPS-Source,2000
G2V,EVs,4,IOT-Network,IOT-Network,2000
MicroGrid,SMI,8,EPS-Source,EPS-Load,2000
Smart Metering Infrastructure,SMI,8,EPS-Load,EPS-Load,2000
Smart Meters,SMI,8,EPS-Load,EPS-Load,2000
dynamic prediction,SMI,8,EPS-Load,EPS-Load,2000
Hybrid Passive Optical Network,SMI,8,EPS-Load,EPS-Load,2000
Autonomous Systems,smart grids,4,EPS-Load,EPS-Source,2000
Smart Grid Initiatives,smart grids,4,EPS-Load,EPS-Source,2000
Fuzzy Logic,smart grids,4,EPS-Store,EPS-Source,2000
HVAC Systems,smart grids,4,EPS-Load,EPS-Source,2000
Smart Thermostats,smart grids,4,EPS-Load,EPS-Source,2000
intelligent substation,active distribution networks,4,EPS-Load,EPS-Load,2000
renewable energy resources,active distribution networks,4,EPS-Source,EPS-Load,2000
self-healing,active distribution networks,4,IOT-Network,EPS-Load,2000
IEC 61850,active distribution networks,4,IOT-App,EPS-Load,2000
Smart Grid,active distribution networks,4,EPS-Source,EPS-Load,2000
Smart grid security,IEC,4,IOT-Network,EPS-Source,2000
MMS protocol,IEC,4,EPS-Load,EPS-Source,2000
ISO 9506,IEC,4,EPS-Load,EPS-Source,2000
IEC 62351,IEC,6,EPS-Load,EPS-Source,2000
Non-repudiation,IEC,4,EPS-Load,EPS-Source,2000
ISO 13888-3,IEC,4,EPS-Load,EPS-Source,2000
Microgrids,SCADA,4,EPS-Load,EPS-Source,2000
cyber security architecture,SCADA,4,EPS-Load,EPS-Source,2000
threat modeling,SCADA,4,EPS-Load,EPS-Source,2000
Serial Port,CDT,4,EPS-Load,EPS-Load,2000
DMA,CDT,4,IOT-Network,EPS-Load,2000
STM32,CDT,4,EPS-Load,EPS-Load,2000
CDT protocol,CDT,4,EPS-Load,EPS-Load,2000
IEC61850,CDT,4,EPS-Load,EPS-Load,2000
Power distribution lines,power line,4,EPS-Load,EPS-Source,2000
radio communication,power line,4,EPS-Load,EPS-Source,2000
simulation,power line,4,EPS-Load,EPS-Source,2000
measurement,power line,4,IOT-App,EPS-Source,2000
Cascade mitigation,MPC,5,EPS-Load,IOT-Compute,2000
convex relaxation,MPC,5,EPS-Load,IOT-Compute,2000
energy storage,MPC,7,EPS-Source,IOT-Compute,2000
modeling,MPC,5,EPS-Load,IOT-Compute,2000
thermal overloads,MPC,5,EPS-Load,IOT-Compute,2000
