YEAR,DOMS,COUNT,SN,TN
2000,IOT-App,6.0,Unlicensed IoT wireless,IoT
2000,IOT-Network,8.0,operational cost,SFC
2000,EPS-Grid,6.0,internet of things,wireless sensor networks
2000,IOT-Network,15.0,NDN,loT
2000,IOT-Network,18.0,node localization,WSN
2000,EPS-Grid,6.0,cyber-physical system,IoT
2000,EPS-Store,8.0,Security Requirements,IoT
2000,EPS-Store,6.0,Clustered multi-hop network,NN
2000,IOT-App,6.0,Safety,IoV
2000,EPS-Store,6.0,IoT applications,IoT
2000,IOT-Network,8.0,uncertainty,MG
2000,IOT-App,9.0,drone,flying ad hoc networks
2000,EPS-Source,6.0,the Internet of Things,Internet of Things
2000,IOT-Compute,7.0,Monte Carlo methods,PV
2000,EPS-Store,6.0,Internet of Mobile Things,AAL
2000,EPS-Load,6.0,power convertors,VSC
2000,IOT-App,8.0,machine learning,Internet of Things
2000,IOT-App,6.0,6LoWPAN,ED
2000,EPS-Source,6.0,Security,ICT
2000,EPS-Source,6.0,user's thermal comfort,DR
2000,IOT-App,6.0,improved service mechanism,CES
2000,EPS-Store,9.0,Optimization,EVs
2000,IOT-App,8.0,NETPIE,smart home system
2000,IOT-App,6.0,distributed flood attack detector,WMNs
2000,EPS-Source,18.0,power management,PV
2000,EPS-Store,6.0,distributed energy,power quality
2000,IOT-App,6.0,SCADA,Wi-Fi
2000,IOT-Network,15.0,Markov Decision Process,loT
2000,IOT-App,9.0,Enrollment,IoT
2000,EPS-Load,10.0,BLE (Bluetooth Low Energy),BLE
2000,IOT-App,6.0,Response time,SG
2000,EPS-Store,6.0,464XLAT,IPv6
2000,IOT-Network,23.0,SoC,DC
2000,IOT-Network,6.0,IoT,TDS
2000,EPS-Source,13.0,power system stability,DC
2000,IOT-Compute,7.0,Microgrid,PF
2000,EPS-Load,7.0,predictive maintenance,IoT
2000,EPS-Grid,6.0,Scalability,IoT
2000,EPS-Store,10.0,IOT,RFID
2000,IOT-Network,8.0,Received signal strength indicator,three-dimensional
2000,IOT-App,6.0,wireless sensor actuator network,WSN
2000,EPS-Load,8.0,Optimization,BESS
2000,EPS-Grid,6.0,Evolutionary algorithm,WDPS
2000,IOT-Percept,6.0,Solar power,SPCM
2000,EPS-Source,6.0,Mixed integer programming,WSN
2000,EPS-Grid,6.0,pervasive computing,Internet of Things
2000,IOT-App,6.0,Information services,IoT
2000,IOT-App,6.0,interworking proxy,RD
2000,IOT-Network,6.0,thermal resistance model,TEG
2000,IOT-Network,8.0,Internet of things,wireless multimedia sensor networks
2000,IOT-Compute,6.0,four-port DC-DC converterinterface,DC
2000,EPS-Store,15.0,Industrial Internet,IoT
2000,EPS-Grid,6.0,Key-changed Mutual Authentication,of Internet of things
2000,EPS-Source,8.0,Smart factory,IoT
2000,IOT-App,6.0,surveillance and reconnaissance,UAVs
2000,EPS-Load,6.0,Hurst exponent,WiFi
2000,IOT-App,10.0,Multi-tier Fog computational model,IoT
2000,EPS-Load,6.0,solar,SPCS
2000,EPS-Store,18.0,Hybrid cloud,IoT
2000,IOT-App,8.0,transport efficiency,HAL
2000,EPS-Source,8.0,Matlab environment,DC
2000,IOT-Percept,6.0,Endogenous uncertainties,DR
2000,IOT-Compute,6.0,electrical quantities,DC
2000,EPS-Load,6.0,power distribution economics,MG
2000,IOT-App,8.0,Tutorials,reinforcement learning
2000,EPS-Store,6.0,IoT framework,IoT
2000,EPS-Load,6.0,energy storage,BEMS
2000,IOT-Compute,6.0,islanded microgrids,ED
2000,IOT-App,6.0,thermal monitoring,IoT
2000,IOT-Network,6.0,WSN Metrics,IoT
2000,IOT-App,8.0,cooperative charging,PEVs
2000,EPS-Source,8.0,pole-to-pole DC series,DC
2000,IOT-App,6.0,CRC architecture,PFAL
2000,IOT-Network,8.0,approximate dynamic programming,DP
2000,IOT-Compute,8.0,Rotary kiln,MPC
2000,IOT-App,6.0,Sensor Node,IoT
2000,EPS-Grid,8.0,AC microgrid,DC
2000,IOT-App,13.0,Distributed Ledger Technology,IoT
2000,IOT-App,12.0,Routing,WSN
2000,EPS-Load,6.0,probability,MG
2000,EPS-Store,6.0,Data Security,IoT
2000,EPS-Load,6.0,probabilistic analysis,MG
2000,IOT-App,16.0,Cellular Network,IoT
2000,IOT-App,8.0,Vehicle-to-everything,CPCL
2000,IOT-Network,6.0,fault localization,PV
2000,IOT-App,8.0,VANETS,IOV
2000,IOT-Compute,6.0,microgrid,ED
2000,EPS-Store,14.0,M2M service architecture,M2M
2000,IOT-App,6.0,thin film,V2V
2000,EPS-Store,9.0,path loss model,IoT
2000,IOT-Network,6.0,NOMA,RBs
2000,EPS-Store,6.0,energy efficiency,DR
2000,IOT-App,7.0,aspect-oriented modeling,IoT
2000,EPS-Load,8.0,spamming,IoT
2000,IOT-Network,9.0,LoRa WAN,LoRa
2000,IOT-App,8.0,digital factory,IoT
2000,IOT-Network,12.0,Wireless Sensor Technology,IoT
2000,IOT-App,8.0,Ad-hoc Networks,BS
2000,IOT-Network,6.0,Wireless Mesh Networks,IoT
2000,EPS-Store,6.0,Cloud-Enabled,IoT
2000,IOT-App,6.0,PCA,CH
2000,IOT-Network,8.0,electrocardiography,ECG
2000,IOT-Network,6.0,renewable generations,DC
2000,IOT-App,6.0,Application-specific integrated circuits,CS
2000,EPS-Store,8.0,Cognitive beamforming,WLAN
2000,EPS-Grid,9.0,plug-in electric vehicles,electric vehicle
2000,EPS-Source,9.0,Battery Energy Storage System,energy storage system
2000,EPS-Grid,6.0,Microgrid,WDPS
2000,IOT-App,9.0,WSN,DT
2000,IOT-Network,6.0,Key,IoT
2000,IOT-Network,6.0,Remote Patient Monitoring System,CEP
2000,EPS-Grid,6.0,data aggregation,WSN
2000,IOT-Network,12.0,System Stability,BESS
2000,IOT-Network,6.0,renewable microgrid,ANM
2000,EPS-Source,6.0,Wireless sensor networks,HVAC
2000,IOT-Percept,8.0,battery,VSC
2000,IOT-App,6.0,Cyber-Triage,BLE
2000,EPS-Store,6.0,Smart Grid,state of charge
2000,IOT-Network,8.0,Channel coding,LCPC
2000,EPS-Source,7.0,Compressed air energy storage,energy storage
2000,EPS-Source,8.0,vehicle-to-grid,EVs
2000,IOT-App,6.0,Smart Parking Reservation,IoT
2000,EPS-Source,7.0,PID,PV
2000,IOT-Compute,8.0,wind turbines,multi-energy microgrid
2000,EPS-Load,6.0,control,energy storage system
2000,IOT-Network,17.0,blockchain,IoT
2000,EPS-Grid,6.0,handover,IoT
2000,IOT-Percept,7.0,smartgrid,PV
2000,IOT-App,8.0,Throughput,UAVs
2000,IOT-Percept,8.0,fault detection and diagnosis,IoT
2000,IOT-Network,6.0,Exponential Smoothing,LLN
2000,IOT-App,9.0,ISM,IoT
2000,IOT-App,8.0,healthcare,mHealth
2000,IOT-Compute,6.0,demand response,reinforcement learning
2000,IOT-App,9.0,IoT,SELS
2000,IOT-App,8.0,Communication standards,EVs
2000,EPS-Source,11.0,loss of energy expectation,PV
2000,IOT-App,6.0,spiking computing,3D
2000,IOT-App,6.0,sensors,IAQD
2000,EPS-Grid,15.0,LTE,M2M
2000,EPS-Store,7.0,M2M endpoint,M2M
2000,EPS-Store,12.0,Analytical model,IoT
2000,IOT-Network,6.0,economic dispatch,BESS
2000,IOT-App,6.0,optimal bidding strategy,MGA
2000,EPS-Store,6.0,Multimodal transport,ICT
2000,EPS-Load,6.0,AMI,LV
2000,EPS-Load,6.0,Power demand,PV
2000,IOT-Network,8.0,LoRa,physical layer
2000,IOT-App,6.0,Pop learning,IoT
2000,IOT-App,8.0,Task allocation,IoT
2000,IOT-Compute,6.0,multi-agent system,HVAC
2000,IOT-App,9.0,Battery energy storage systems,BESS
2000,IOT-App,12.0,RSSI,Internet of Things
2000,EPS-Source,6.0,Evolutionary PSO,DG
2000,EPS-Load,7.0,Urban energy,RE
2000,EPS-Store,8.0,future Internet architecture,M2M
2000,EPS-Store,10.0,paper-based substrate,AAO
2000,IOT-Network,6.0,EV,dc microgrid
2000,EPS-Load,6.0,network management architecture,WSN
2000,EPS-Store,12.0,Location privacy,BS
2000,EPS-Grid,12.0,RFID sensor networks,IoT
2000,EPS-Store,12.0,mm-wave integrated transceiver,IoT
2000,IOT-App,6.0,battery-free communications,RF
2000,IOT-Network,6.0,daily living activities,INLIFE
2000,IOT-Network,12.0,on-demand resource allocation,IoT
2000,IOT-Network,6.0,neuro-fuzzy classification,HEMS
2000,IOT-App,6.0,security monitoring,Internet of Things
2000,EPS-Source,6.0,Adaptive fuzzy logic,HVAC
2000,EPS-Source,6.0,Software Defined Radio,IoT
2000,EPS-Source,6.0,Shapley value,MGs
2000,EPS-Source,6.0,wireless mesh network,PV
2000,IOT-Compute,6.0,Demand response,PVC
2000,EPS-Load,6.0,Power supply,MG
2000,EPS-Source,14.0,COPT,PV
2000,IOT-Network,8.0,resource discovery,IoT
2000,IOT-App,15.0,electrocardiogram,ECG
2000,IOT-Compute,7.0,Light-weight device,IoT
2000,IOT-Network,8.0,microgrid electric vehicle,EVs
2000,IOT-Compute,6.0,heterogeneous distributed generators,DG
2000,EPS-Source,6.0,Economic analysis,PV
2000,IOT-App,9.0,LBS,SELS
2000,EPS-Load,25.0,plug-in electric vehicle,DC
2000,IOT-Network,6.0,Active and Reactive Power Control,PV
2000,EPS-Source,7.0,smart grid,SMs
2000,IOT-App,6.0,Geometry,RF
2000,IOT-App,6.0,interest semantic reasoning based fog firewall,IoV
2000,IOT-App,6.0,Mobile sink,WSN
2000,IOT-Compute,6.0,course content,IoT
2000,EPS-Source,9.0,Microgrids,DG
2000,EPS-Source,6.0,pH measurement,pH
2000,EPS-Store,6.0,FIWARE,IoT
2000,EPS-Grid,6.0,Internet of Everything,IoT
2000,IOT-App,8.0,Internet of thing,mHealth
2000,IOT-Percept,6.0,microgrid,heat storage
2000,EPS-Store,9.0,Hot replication of IoT Router,IoT
2000,IOT-App,10.0,Performance improvement,M2M
2000,IOT-App,6.0,Boundary detection,IoT
2000,EPS-Store,6.0,multiple HVDC,HVDC
2000,EPS-Source,8.0,demand response,HVAC
2000,EPS-Source,6.0,HVDC light,HVDC
2000,EPS-Store,8.0,IoT sensors,IoT
2000,IOT-Network,6.0,G2M,dc microgrid
2000,IOT-Network,6.0,MPPT algorithm,PV
2000,IOT-Network,12.0,real time locating system,RFID
2000,IOT-App,7.0,Communication robot,RPA
2000,EPS-Grid,8.0,testbed and trials,IoT
2000,IOT-Percept,11.0,Battery Management system,DC
2000,EPS-Grid,7.0,learning,IoT
2000,IOT-Network,6.0,data parallelism,IoT
2000,IOT-App,6.0,unmanned aerial vehicles,WBAN
2000,EPS-Source,6.0,multi-agent system,energy storage
2000,EPS-Store,6.0,BAN,BANs
2000,IOT-App,6.0,cloud computing,BEM
2000,EPS-Store,6.0,Cloud computing,IF
2000,IOT-App,6.0,thin film,RF
2000,IOT-Network,6.0,Micro (last mile) Data centers,IoT
2000,EPS-Load,6.0,decen-tralized signal processing,ToA
2000,EPS-Grid,6.0,Hybrid energy storage,energy storage system
2000,EPS-Source,13.0,renewable energy resources,energy storage
2000,EPS-Source,6.0,Residential energy hub,heat pump water heater
2000,IOT-App,6.0,Cloud platform,WiFi
2000,IOT-App,6.0,information-centric Internet of vehicles,IoV
2000,EPS-Grid,6.0,real-time data,WSN
2000,IOT-App,6.0,Service orchestration,IoT
2000,IOT-App,6.0,Big data analysis,QoS
2000,EPS-Load,6.0,point of common coupling,secondary frequency
2000,EPS-Load,6.0,web-based content,IPv6
2000,EPS-Load,6.0,depletion-of-battery attack,IoT
2000,EPS-Load,6.0,untrusted relay,IoT
2000,IOT-App,6.0,Verifiable Data Outsourcing,IoT
2000,IOT-App,6.0,narrowband Internet of Things,LPWA
2000,EPS-Store,6.0,admittance pricing,FACTS
2000,IOT-Percept,6.0,SAR ADC,SNR
2000,IOT-App,12.0,Collaboration IoT-based RBAC,IoT
2000,EPS-Grid,6.0,data storage,RFID
2000,IOT-App,12.0,Intrusion detection,IoT
2000,EPS-Source,6.0,Seismic hazard risk assessment,EHV
2000,EPS-Store,6.0,power flow control,power quality
2000,IOT-App,6.0,Wi-Fi,loT
2000,IOT-Percept,6.0,PV prosumers,SE
2000,EPS-Grid,8.0,software defined networking,IoT
2000,IOT-Network,6.0,Vehicular Ad hoc Network,EVs
2000,EPS-Load,6.0,LLN,PLC
2000,EPS-Grid,8.0,Efficient XML Interchange,IoT
2000,IOT-App,12.0,mobile networks,DT
2000,IOT-Percept,6.0,Monte Carlo simulation,heat storage
2000,EPS-Grid,6.0,3G/UMTS,STAC
2000,EPS-Store,8.0,Cyber security,IoT
2000,IOT-App,6.0,cloud-assisted Internet of things,CIoT
2000,EPS-Store,6.0,voltage regulation,DC
2000,EPS-Store,18.0,evaluation,CNC
2000,EPS-Load,8.0,Stochastic programming,DRX
2000,EPS-Grid,6.0,Single-Hop,IoT
2000,IOT-Percept,6.0,isolated grid,SMRs
2000,EPS-Source,7.0,Islanding,MG
2000,EPS-Load,7.0,EMS,DRM
2000,IOT-App,6.0,Internet of Things Application,VOC
2000,IOT-Compute,6.0,operation costs,DG
2000,IOT-App,6.0,Continuous authentication,IoT
2000,IOT-App,6.0,Information feature extraction,Internet of Things
2000,EPS-Store,6.0,Driver Monitoring,CEP
2000,EPS-Load,8.0,packaging,RF
2000,IOT-App,6.0,Energy consumption monitoring,IoT
2000,EPS-Source,6.0,Coordinated power point tracking,PV
2000,EPS-Source,6.0,Voltage source converter,DC
2000,IOT-App,8.0,Key establishment,loT
2000,EPS-Store,10.0,gateway selection,IoT
2000,EPS-Source,8.0,RFID middleware,IoT
2000,IOT-Network,8.0,Mobile RFID System,RFID
2000,EPS-Store,6.0,Tranceiver,wireless communication
2000,IOT-Percept,8.0,Conditional value at risk,PEVs
2000,IOT-App,6.0,users,CES
2000,IOT-App,6.0,IoT,RAs
2000,EPS-Source,6.0,commercial buildings,DC
2000,EPS-Source,6.0,Autonomous systems,HVAC
2000,EPS-Source,11.0,capacity outage probability table,PV
2000,EPS-Source,18.0,Distributed Generation,DG
2000,IOT-App,6.0,trusted authority,IoV
2000,EPS-Store,8.0,Health Internet of things,IoT
2000,IOT-App,14.0,search engine,IoT
2000,EPS-Grid,6.0,Security Protocol,STAC
2000,IOT-App,8.0,Long Short-Term Memory,LSTM
2000,EPS-Store,7.0,loT privacy and security,loT
2000,IOT-Network,8.0,Artificial Intelligence,WSN
2000,EPS-Grid,8.0,Emission,PHEVs
2000,EPS-Grid,6.0,IoT database,RFID
2000,IOT-App,6.0,Health service,IoT
2000,EPS-Grid,8.0,Internet of Things,TSaaaS
2000,IOT-Network,6.0,IoT,CEA
2000,EPS-Load,6.0,nanogrid,DC
2000,EPS-Store,8.0,Smart Appliances,IoT
2000,EPS-Grid,6.0,entropy weight method,PHEVs
2000,EPS-Store,7.0,Electric Vehicles,electric vehicle
2000,EPS-Grid,14.0,Augmented Reality,IoT
2000,IOT-App,6.0,video streaming scheme,IoT
2000,EPS-Store,6.0,agriculture production,GPRS
2000,IOT-App,6.0,HIoT,IoT
2000,EPS-Source,6.0,pilot installations,CM
2000,EPS-Source,6.0,Communications,ICT
2000,IOT-App,6.0,Internet of Things,FLEET
2000,EPS-Store,26.0,Ontology,IoT
2000,IOT-App,6.0,intrusion prevention system,IoT
2000,EPS-Store,8.0,Genetic algorithms,RFID
2000,IOT-Network,8.0,industrial wireless sensor network,loT
2000,IOT-Network,10.0,energy managemen,EVs
2000,IOT-App,6.0,Jamming attack,IoT
2000,IOT-Percept,7.0,distributed generator,power quality
2000,EPS-Store,10.0,cooperative systems,PV
2000,EPS-Store,6.0,information fusion,Internet of Things
2000,EPS-Load,7.0,smart grid,IoT
2000,IOT-App,8.0,eDRX,eMTC
2000,IOT-Network,6.0,urban agriculture,CEA
2000,IOT-App,6.0,COOJA simulator,WSN
2000,IOT-App,6.0,Signaling,IoT
2000,IOT-Network,6.0,inter-gNB handover,5G
2000,EPS-Store,6.0,water distribution networks,IoT
2000,EPS-Source,10.0,local linear control,DC
2000,EPS-Load,17.0,Thermal energy storage,energy storage
2000,IOT-App,6.0,PV monitoring,PV
2000,IOT-Network,8.0,Battery Lifetime,IoT
2000,IOT-Network,6.0,Quadratic boost,DC
2000,EPS-Grid,6.0,Energy management,WDPS
2000,IOT-Network,6.0,Policy specification and management,IoT
2000,EPS-Store,6.0,group-selling,EVs
2000,EPS-Grid,8.0,CPLD,smart sensor interface
2000,EPS-Load,11.0,M2M,5G
2000,IOT-Network,6.0,Diesel-driven generator and microgrid,VSC
2000,IOT-App,6.0,wireless sensor network,OSC
2000,IOT-Network,10.0,MPPT,power management
2000,IOT-Network,9.0,particle swarm optimization,DE
2000,EPS-Load,7.0,Smart grid,RE
2000,IOT-Network,6.0,SDN,QoS
2000,IOT-App,12.0,Computing performance analysis,IoT
2000,EPS-Store,12.0,Pricing model,IoT
2000,IOT-App,6.0,Wireless Sensor Network,dBA
2000,EPS-Load,6.0,Battery utilization,energy storage
2000,IOT-App,12.0,multi-armed bandit,IoT
2000,IOT-App,6.0,Internet of Things,ECGs
2000,IOT-Percept,6.0,portable energy resources,heat storage
2000,EPS-Grid,6.0,Big Data,heterogeneous sensor
2000,IOT-App,6.0,ITS,vehicular monitoring
2000,EPS-Store,6.0,dataflows,IoT
2000,EPS-Load,6.0,compressed sensing,CS
2000,EPS-Load,6.0,distribution system operation,MG
2000,IOT-Network,6.0,Integer Linear Programming,MEC
2000,EPS-Grid,8.0,Agent-oriented Computing,IoT
2000,EPS-Load,6.0,charge stations,EVs
2000,IOT-Percept,6.0,commutation,DC
2000,IOT-Compute,6.0,Green-Red Vegetation Index,IoT
2000,IOT-Network,6.0,novelty detection,IoT
2000,IOT-App,8.0,virtual WSN laboratory,WSN
2000,EPS-Store,8.0,Code Interpreter,IoT
2000,EPS-Store,9.0,battery,energy storage
2000,EPS-Store,7.0,PMSG,DC
2000,EPS-Store,6.0,Intelligent systems,DTLS
2000,EPS-Store,6.0,context-aware messaging service,IoT
2000,EPS-Load,8.0,Reserves,DRX
2000,IOT-Network,8.0,Practical course in IoT,IoT
2000,EPS-Store,6.0,Gateway,network gateway
2000,EPS-Store,8.0,Applications,IoUT
2000,IOT-App,15.0,dynamic resource management,IoT
2000,IOT-App,10.0,Edge node authentication,IoT
2000,EPS-Store,6.0,Energy balancing,IoT
2000,EPS-Source,8.0,RFID Context,IoT
2000,IOT-Network,8.0,Demand response programs,PEVs
2000,EPS-Store,8.0,Service discovery,IoT
2000,IOT-Network,6.0,Vehicle performance,PHEV
2000,EPS-Load,6.0,Thermal aging,DP
2000,IOT-Network,6.0,capacity value,DR
2000,IOT-Network,12.0,Adaptive Services,IoT
2000,IOT-Network,6.0,Core network,IoT
2000,IOT-Network,6.0,neutral current compensation,MMG
2000,IOT-Network,6.0,Deep belief network,ICS
2000,IOT-Compute,6.0,Smartphone-Based sensors to agriculture,IoT
2000,EPS-Source,8.0,Resources,WoT
2000,IOT-App,6.0,Decryption outsourcing,IoT
2000,IOT-Network,6.0,Distributed Algorithm,RTP
2000,IOT-Network,6.0,Mobile edge computing,RBs
2000,IOT-Network,8.0,fog computing,EC
2000,EPS-Load,6.0,Distributed Generation,India
2000,EPS-Load,6.0,Thermal unit commitment,electric vehicle
2000,IOT-App,8.0,industrial internet of things,IoT
2000,IOT-App,6.0,Internet of things,QoS
2000,IOT-Network,6.0,wireless,RFID
2000,EPS-Store,9.0,smartphone applications,IoT
2000,IOT-App,12.0,decentralized application,IoT
2000,IOT-Percept,6.0,PV battery system,P2P
2000,EPS-Source,8.0,AC utility bus integration,DC
2000,IOT-Network,12.0,RFID tags,RFID
2000,EPS-Source,8.0,battery life enhancement,DC
2000,IOT-Network,6.0,LoRaWAN,WSN
2000,EPS-Store,6.0,smartphone,pH
2000,EPS-Load,6.0,Internet of Things,D-2-PaS
2000,IOT-App,14.0,Arduino Uno R3,LPG
2000,EPS-Source,6.0,Radio-frequency identification,pH
2000,IOT-App,10.0,Threat,IoT
2000,EPS-Store,6.0,Non-parametric density estimation,MG
2000,IOT-Percept,8.0,Network topology optimization,PHEVs
2000,IOT-Network,6.0,Random time slot selection,D2D
2000,IOT-Compute,10.0,islanding detection method,DC
2000,EPS-Store,6.0,Cyber-Physical Systems,DTLS
2000,EPS-Load,7.0,implementation,DRM
2000,IOT-App,6.0,Senior living,Internet of Things
2000,IOT-Network,6.0,Local interactions,WSN
2000,EPS-Source,7.0,routing,IoT
2000,EPS-Store,6.0,Social Internet of Things,Internet of Things
2000,IOT-Network,6.0,number transformation,IMS
2000,IOT-Network,8.0,IoT networks,WSN
2000,IOT-App,6.0,MAC,WSN
2000,EPS-Store,6.0,Interoperable Data Processing,D2D
2000,IOT-App,6.0,Data forwarding,FCTF
2000,IOT-Network,8.0,Automation,DR
2000,IOT-App,6.0,Mobility support protocol,mobility management
2000,IOT-App,6.0,network security,Internet of Things
2000,IOT-Network,12.0,FMCG,IoT
2000,EPS-Grid,6.0,network vulnerability,IoT
2000,IOT-App,6.0,Electromagnetic interference,ADMFC
2000,EPS-Load,10.0,IoT (Internet of Things),BLE
2000,EPS-Store,8.0,smart sensor,EIoT
2000,IOT-App,10.0,prevention,IoT
2000,IOT-App,6.0,community-based IoT infrastructure,IoT
2000,EPS-Grid,6.0,Plug-in hybrid electric vehicles,PHEVs
2000,EPS-Load,6.0,Climate Change,COe
2000,IOT-Network,12.0,robust chipless RFID,RFID
2000,EPS-Store,8.0,Theoretical Analysis,LLN
2000,IOT-Network,14.0,Cluster Head Election,CH
2000,IOT-App,7.0,confidentiality,IoT
2000,IOT-Network,6.0,wireless sensor network,CEA
2000,EPS-Store,7.0,Refinement process,IPU
2000,IOT-App,6.0,Privacy preservation,IoT
2000,EPS-Grid,6.0,Internet Services,IoT
2000,IOT-App,12.0,online algorithm,IoT
2000,IOT-App,6.0,Heterogeneous wireless sensor networks,CH
2000,IOT-Compute,9.0,FOG computing,IoT
2000,EPS-Source,7.0,Plug-in electric vehicle,energy storage
2000,IOT-App,8.0,LoRaWAN,LSTM
2000,EPS-Source,6.0,renewable energy,India
2000,EPS-Source,9.0,harmonic losses,smart grids
2000,IOT-App,6.0,Cryptanalysis,RUA
2000,EPS-Source,6.0,Priority of appliances,IBDR
2000,IOT-Network,8.0,Wireless network<bold>,IoT
2000,IOT-App,6.0,dynamic community detection,FCTF
2000,IOT-Compute,6.0,different operation scenarios,ED
2000,EPS-Grid,6.0,Event processing flow,vehicular networking
2000,IOT-App,8.0,antenna,IoV
2000,EPS-Store,6.0,WebSocket,IoT
2000,IOT-App,8.0,Sensing platform,IoT
2000,IOT-App,6.0,Lifecycle data integration,IoT
2000,IOT-Compute,6.0,self-healing model,MGs
2000,IOT-App,6.0,sybil attack,QoS
2000,IOT-App,8.0,cognitive radio,UAVs
2000,EPS-Load,6.0,threshold filter design,secondary frequency
2000,IOT-Percept,7.0,multiple PV units,PV
2000,IOT-App,6.0,Remote attestation,DADS
2000,EPS-Store,6.0,protection design,DC
2000,IOT-Network,6.0,Social welfare,power network
2000,IOT-App,10.0,Error correction,LCPC
2000,IOT-App,6.0,Intelligent transportation systems,Internet of Vehicles
2000,EPS-Store,6.0,Android Device/Computer,wireless sensor node
2000,EPS-Grid,8.0,smart home,smart home system
2000,IOT-Percept,6.0,pricing,SE
2000,IOT-Network,6.0,Agent Based Modelling,IoT
